Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Cafe Chic,Other,,,"263 Bay Thorn Drive, Thornhill","Middle Eastern, Desserts",20.0,Thornhill
Banzai Sushi,QUICK BITES,,,"300 John Street, Thornhill, GTA","Sushi, Japanese, Asian",30.0,Thornhill
Negin Bakery,BAKERY,,,"7163 Yonge Street, Thornhill","Bakery, Desserts",25.0,Thornhill
A Yiddishe Mame,CASUAL DINING,,,"1416 Centre Street, Thornhill",Jewish,50.0,Thornhill
St. Urbain Bagel,BAKERY,,,"7077 Bathurst Street, Thornhill","Bakery, Cafe",15.0,Thornhill
Jordan's Shawarma,QUICK BITES,,,"2300 John St, Thornhill, ON L3T 6G7",Middle Eastern,15.0,Thornhill
Sakura Sushi,Other,,,"World on Yonge, Food Court, 2181 Yonge Street, Thornhill","Sushi, Japanese",25.0,Thornhill
King David Laffa Grill,QUICK BITES,,,"11 Disera Drive, Thornhill","Middle Eastern, Pizza",,Thornhill
Mr Zagros,CASUAL DINING,,,"9200 Bathurst St #6, Thornhill, ON L4J 8W1",Middle Eastern,25.0,Thornhill
Thornhill,Other,,,CUISINES:,Bar Food,,Thornhill
McDonald's,QUICK BITES,2.7,4.0,"The Promenade Shopping Centre, 1 Promenade Circle, Thornhill",Fast Food,25.0,Thornhill
Domino's,QUICK BITES,3.5,4.0,"531 Atkinson Avenue, Vaughan","Fast Food, Pizza",25.0,Thornhill
Cafe Sanguiccio,CAFÉ,,,"87 Green Ln #4, Thornhill, ON, L3T 6K6, Toronto","Cafe, Italian",20.0,Thornhill
Sushi Seoul,CASUAL DINING,,,"7089 Yonge Street, Thornhill",Sushi,80.0,Thornhill
