,Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
7403,Sultan Kabob,CASUAL DINING,3.5,16.0,9671 Jane Street,Middle Eastern,25.0,Vaughan
7404,Maple Sushi,CASUAL DINING,3.4,10.0,2563 Major Mackenzie Drive,Japanese,35.0,Vaughan
7405,Bagel World,CAFÉ,3.3,16.0,1440 Major Mackenzie Drive,Cafe,35.0,Vaughan
7406,Nature's Emporium,QUICK BITES,3.5,6.0,2535 Major Mackenzie Drive West,Healthy Food,43.0,Vaughan
7407,Maple Dragon Chinese Restaurant,CASUAL DINING,3.3,15.0,2810 Major Mackenzie Drive,Chinese,40.0,Vaughan
7408,Trimani Ristorante,CASUAL DINING,3.7,10.0,8555 Jane Street,Italian,80.0,Vaughan
7409,Mercatino,CASUAL DINING,3.8,13.0,371 Bradwick Drive Unit 9,Italian,55.0,Vaughan
7410,Quesada,QUICK BITES,2.9,14.0,90 Edgeley Boulevard,American,25.0,Vaughan
7411,Kabob Express,CASUAL DINING,3.9,14.0,3255 Rutherford Road,Afghan,30.0,Vaughan
7412,Chatime,BEVERAGE SHOP,3.4,8.0,3175 Rutherford Road,Bubble Cafe,15.0,Vaughan
7413,The Boiling Harbour,CASUAL DINING,,,3175 Rutherford Road,Seafood,,Vaughan
7414,Tandoori Time,CASUAL DINING,3.4,9.0,9699 Jane Street,Indian,35.0,Vaughan
7415,Avlyn Gardens,CASUAL DINING,3.4,9.0,10503 Islington Avenue,Italian,80.0,Vaughan
7416,Teresa's Ristorante,CASUAL DINING,3.6,14.0,9720 Dufferin Street,Italian,60.0,Vaughan
7417,Sen Sushi,CASUAL DINING,3.6,12.0,2338 Major Mackenzie Drive West,Japanese,40.0,Vaughan
7418,Maple Bakery Inc,QUICK BITES,3.7,7.0,10040 Keele Street,Bakery,20.0,Vaughan
7419,Villa Madina,QUICK BITES,3.0,14.0,1 Bass Pro Mills Drive,Mediterranean,25.0,Vaughan
7420,Kotsy's,CASUAL DINING,3.4,9.0,2104 Ontario highway 7,Diner,20.0,Vaughan
7421,Flavours Of Italy,CASUAL DINING,3.5,7.0,2104 Highway 7,Italian,25.0,Vaughan
7422,Colaba,CASUAL DINING,3.5,10.0,3175 Rutherford Road,Indian,60.0,Vaughan
7423,Astoria Shish Kebob House,CASUAL DINING,2.9,7.0,3300 Rutherford Road,Mediterranean,50.0,Vaughan
7424,Aster Garden,CASUAL DINING,3.6,10.0,8575 Keele Street,Chinese,20.0,Vaughan
7425,McDonald's,QUICK BITES,2.6,9.0,2810 Major Mackenzie Drive,Fast Food,25.0,Vaughan
7426,Coffee Culture,CAFÉ,3.2,8.0,10037 Keele Street,Cafe,20.0,Vaughan
7427,Galina's BBQ,CASUAL DINING,3.4,11.0,11399 Keele Street,Portuguese,30.0,Vaughan
7428,TBG's Balkan Steakhouse,CASUAL DINING,3.2,6.0,3175 Rutherford Road,Steakhousehouse,40.0,Vaughan
7429,Nguyen Huong,QUICK BITES,3.5,8.0,3255 Rutherford Road,Vietnamese,10.0,Vaughan
7430,Dolcini,BAKERY,3.0,8.0,10462 Islington Avenue,Desserts,15.0,Vaughan
7431,D&E Burgers and Poutines,QUICK BITES,,,167 Applewood Crescent,Fast Food,25.0,Vaughan
7432,Pho Mi Viet Thai,CASUAL DINING,3.1,7.0,2354 Major Mackenzie Drive,Thai,30.0,Vaughan
7433,Anoush,QUICK BITES,3.6,10.0,90 Edgeley Boulevard,Middle Eastern,25.0,Vaughan
7434,Mr. Zagros,QUICK BITES,3.5,5.0,525 Cityview Unit 7,Mediterranean,25.0,Vaughan
7435,Pho Vaughan,CASUAL DINING,3.5,12.0,9421 Jane Street,Vietnamese,50.0,Vaughan
7436,Cabano's Comfort Food,QUICK BITES,,,8635 Keele Street,American,20.0,Vaughan
7437,Angelo's Homestyle Restaurant,CASUAL DINING,3.6,8.0,3300 Steeles Avenue West,Middle Eastern,30.0,Vaughan
7438,Tortine & Vanille,BAKERY,,,10489 Islington Ave,Desserts,15.0,Vaughan
7439,Wild Wing,CASUAL DINING,3.2,8.0,3175 Rutherford Road,Bar Food,50.0,Vaughan
7440,XXI ChopHouse,CASUAL DINING,,,21 Nashville Road,Steakhousehouse,110.0,Vaughan
7441,Popular Pizza,QUICK BITES,3.6,7.0,9699 Jane Street,Fast Food,30.0,Vaughan
7442,Taco Bell,QUICK BITES,2.7,8.0,1 Bass Pro Mills Drive,Fast Food,20.0,Vaughan
7443,Brookelynn Bistro,CASUAL DINING,3.2,4.0,9300 Keele Street,American,25.0,Vaughan
7444,Tosto Quickfire Pizza Pasta,CASUAL DINING,3.3,4.0,11 Jacob Keffer Parkway,Italian,25.0,Vaughan
7445,A & W,QUICK BITES,,,2267 Highway West,American,25.0,Vaughan
7446,Popeyes,QUICK BITES,3.3,9.0,9100 Jane Street,Fast Food,25.0,Vaughan
7447,Jim & Garry's Pub,FINE DINING,3.4,7.0,10000 Dufferin Street,Middle Eastern,100.0,Vaughan
7448,Pita Land,QUICK BITES,3.3,5.0,9781 Jane Street,Middle Eastern,30.0,Vaughan
7449,Crepe de Licious,CAFÉ,3.1,6.0,1 Bass Pro Mills Drive,Cafe,20.0,Vaughan
7450,Mr. Souvlaki,QUICK BITES,3.5,6.0,7575 Keele street,Mediterranean,20.0,Vaughan
7451,Menchie's,DESSERT PARLOR,3.6,8.0,3883 Weston Road,Desserts,15.0,Vaughan
7452,Pizza Nova,QUICK BITES,3.7,6.0,2535 Major Mackenzie Drive,Fast Food,30.0,Vaughan
7453,Dawn Breakfast Grill,CASUAL DINING,3.3,4.0,3550 Rutherford Road,American,30.0,Vaughan
7454,Burger Factory,QUICK BITES,3.2,5.0,3255 Rutherford Rd,American,20.0,Vaughan
7455,Laterna Restaurant,CASUAL DINING,3.7,5.0,445 Edgeley Boulevard,Italian,30.0,Vaughan
7456,Pho Anh,CASUAL DINING,,,3175 Rutherford Road,Vietnamese,35.0,Vaughan
7457,Pizza Pizza,QUICK BITES,3.0,8.0,2953 Major Mackenzie Drive,Fast Food,25.0,Vaughan
7458,Panera Bread,CAFÉ,,,16 Famous Avenue,Cafe,30.0,Vaughan
7459,Five Guys,QUICK BITES,3.2,7.0,3582 Major Mackenzie Drive,Fast Food,25.0,Vaughan
7460,Cultures,QUICK BITES,2.7,5.0,1 Bass Pro Mills Drive,Healthy Food,25.0,Vaughan
7461,The Captain's Boil,CASUAL DINING,,,3255 Rutherford Road Unit 7-9,American,30.0,Vaughan
7462,MariaTina Osteria,CASUAL DINING,3.9,5.0,20 Rivermede Road,Italian,30.0,Vaughan
7463,Wendy's,FAST FOOD,3.0,7.0,9151 Keele Street,Fast Food,20.0,Vaughan
7464,Ivy Social Club,Other,3.6,5.0,80 Interchange Way,Mediterranean,80.0,Vaughan
7465,Thai Island,Other,2.6,4.0,1 Bass Pro Mills Drive,Thai,25.0,Vaughan
7466,Tim Hortons,CAFÉ,2.8,5.0,9200 Weston Road,American,20.0,Vaughan
7467,Domino's,QUICK BITES,3.4,7.0,9505 Keele Street,Fast Food,25.0,Vaughan
7468,Jugo Juice,BEVERAGE SHOP,3.5,4.0,1 Bass Pro Mills Drive,Beverages,20.0,Vaughan
7469,Gagan Sweets,QUICK BITES,,,3175 Rutherford Road,Indian,25.0,Vaughan
7470,The Barrel,BAR,3.3,5.0,2180 Steeles Avenue West,Bar Food,50.0,Vaughan
7471,L.A. Boil Seafood,CASUAL DINING,,,1520 Steeles Avenue W #102,Seafood,,Vaughan
7472,Hero Certified Burgers,QUICK BITES,,,9781 Jane Street,American,25.0,Vaughan
7473,Sweet Obsessions,BAKERY,,,390 Edgeley Boulevard,Bakery,15.0,Vaughan
7474,Dairy Queen Grill & Chill,FAST FOOD,3.4,5.0,9280 Keele Street,Desserts,20.0,Vaughan
7475,Tre Vigne,CASUAL DINING,,,7800 Jane Street,Italian,50.0,Vaughan
7476,Pho T & T,CASUAL DINING,3.4,4.0,8481 Keele Street,Vietnamese,25.0,Vaughan
7477,Teriyaki Experience,QUICK BITES,,,3120 Rutherford Road,Japanese,20.0,Vaughan
7478,LimeLite Cafe,CASUAL DINING,,,8540 Keele Street,Continental,30.0,Vaughan
7479,Harvey's,QUICK BITES,,,9222 Keele Street,Fast Food,25.0,Vaughan
7480,The Bistro - Copper Creek Golf Course,CASUAL DINING,3.5,4.0,11191 Highway 27,American,35.0,Vaughan
7481,Mr. Thai,CASUAL DINING,3.1,6.0,9222 Keele Street,Thai,25.0,Vaughan
7482,Piatto Pieno,CASUAL DINING,,,163 Buttermill Avenue,Italian,43.0,Vaughan
7483,Santino Pizza & Pasta,QUICK BITES,3.6,5.0,2104 York Regional Rd 7,Fast Food,13.0,Vaughan
7484,South St. Burger,QUICK BITES,,,1 Bass Pro Mills Dr #337,Fast Food,25.0,Vaughan
7485,Chocolats Favoris,DESSERT PARLOR,,,1440 Major MacKenzie Dr W,Desserts,10.0,Vaughan
7486,Thai Express,QUICK BITES,,,2601 Steeles Avenue West,Thai,25.0,Vaughan
7487,241 Pizza,QUICK BITES,,,10019 Queen Street,Fast Food,30.0,Vaughan
7488,Mr. Nicks Bar & Grill,CASUAL DINING,,,16 Spinnaker Way,BBQ,40.0,Vaughan
7489,Mr. Greek Express,CASUAL DINING,,,333 Bremner Blvd,Mediterranean,30.0,Vaughan
7490,Me Va Me,CASUAL DINING,,,2921 Major MacKenzie Dr W,Middle Eastern,25.0,Vaughan
7491,Chick's Wing & Grill,BAR,2.9,4.0,7777 Keele Street,BBQ,45.0,Vaughan
7492,Hank Daddy's Barbecue,CASUAL DINING,,,7777 Keele Street,American,25.0,Vaughan
7493,Yogen Früz,DESSERT PARLOR,,,1 Bass Pro Mills Drive,Desserts,15.0,Vaughan
7494,Tandoori Host,QUICK BITES,,,9699 Jane Street,Pakistani,,Vaughan
7495,The Campus Bubble Tea,BEVERAGE SHOP,,,9699 Jane Street,Bubble Cafe,15.0,Vaughan
7496,Extreme Pita,QUICK BITES,,,2061 Steeles Avenue West,Fast Food,25.0,Vaughan
7497,Com Pho The Ky,CASUAL DINING,,,3232 Steeles Avenue West,Vietnamese,25.0,Vaughan
7498,Arun Bakery Take Out,BAKERY,,,9699 Jane Street,Bakery,20.0,Vaughan
7499,Hummus Factory Canada,CASUAL DINING,,,7241 Bathurst Street,Israeli,25.0,Vaughan
7500,Burger King,FAST FOOD,,,12001 Highway 400 North,Fast Food,20.0,Vaughan
7501,New Wok,QUICK BITES,,,1 Bass Pro Mills Drive,Chinese,20.0,Vaughan
7502,Symposium Cafe Restaurant & Lounge,CASUAL DINING,,,3450 Major MacKenzie Drive West,Diner,65.0,Vaughan
7503,Subway,QUICK BITES,,,2180 Steeles Avenue West,Fast Food,20.0,Vaughan
7504,Starbucks,CAFÉ,,,1420 Major Mackenzie Drive,Cafe,20.0,Vaughan
7505,Dippin' Dots & Spudniks,DESSERT PARLOR,,,1 Bass Pro Mills Drive,Desserts,15.0,Vaughan
7506,Pippo Trattoria,CASUAL DINING,,,601 Edgeley Boulevard,Italian,50.0,Vaughan
7507,Trio - Novotel Toronto Vaughan Centre,CASUAL DINING,,,200 Barr Pro Mills Drive,American,90.0,Vaughan
7508,Enmore Nanking Restaurant,CASUAL DINING,,,3300 Steeles Avenue West,Caribbean,25.0,Vaughan
7509,NYF,QUICK BITES,,,1 Bass Pro Mills Drive,Fast Food,15.0,Vaughan
7510,Osmow's,CASUAL DINING,,,2620 Rutherford Rd,Mediterranean,30.0,Vaughan
7511,Steakland,CASUAL DINING,,,2781 Highway 7 West,BBQ,20.0,Vaughan
7512,Spizzico Ristorant,CASUAL DINING,,,3991 Major Mackenzie Drivem Unit 14,Italian,35.0,Vaughan
7513,Chipotle,QUICK BITES,,,2901 Major MacKenzie Dr W Building C,Mexican,20.0,Vaughan
7514,The Great Canadian Bagel,QUICK BITES,,,3300 Highway 7,Cafe,15.0,Vaughan
7515,Pizzaville,QUICK BITES,,,9222 Keele Street,Fast Food,25.0,Vaughan
7516,Bourbon St. Grill,Other,,,1 Bass Pro Mills Drive,American,20.0,Vaughan
7517,Junnio's Italian,CASUAL DINING,,,40 Bradwick Drive,Italian,40.0,Vaughan
7518,Tiffany Restaurant,QUICK BITES,,,1970 Highway 7,Chinese,15.0,Vaughan
7519,Rocky Mountain Chocolate Factory,DESSERT PARLOR,,,1 Bass Pro Mills Drive,Desserts,15.0,Vaughan
7520,Second Cup,CAFÉ,,,9330 Bathurst Street,Cafe,10.0,Vaughan
7521,Mr. Sub,QUICK BITES,,,20 Staffern Drive,Fast Food,25.0,Vaughan
7522,Molisana Bakery,QUICK BITES,,,7695 Jane Street,Italian,25.0,Vaughan
7523,Pizza Hut,QUICK BITES,,,10 Jacob Keffer Parkway,Fast Food,25.0,Vaughan
7524,Miami Beach Grill,CASUAL DINING,,,3255 Rutherford Road,Latin American,20.0,Vaughan
7525,Tommy's Restaurant,CASUAL DINING,,,3175 Rutherford Road,Caribbean,25.0,Vaughan
7526,Tamam’s Shawarma,QUICK BITES,,,2180 Steeles Avenue W,Lebanese,15.0,Vaughan
7527,Pizza Depot,QUICK BITES,,,9461 Jane Street,Fast Food,25.0,Vaughan
7528,Pizza Panini,QUICK BITES,,,665 Millway Avenue,Fast Food,25.0,Vaughan
7529,Tiffin Time,QUICK BITES,,,9699 Jane Street,Indian,25.0,Vaughan
7530,Di Manno Bakery,CASUAL DINING,,,10 Buttermill Avenue,Italian,25.0,Vaughan
7531,Karma's Pure Vegetarian Punjabi Cuisine,CASUAL DINING,,,9699 Jane Street,North Indian,35.0,Vaughan
7532,Swiss Chalet Rotisserie & Grill,CASUAL DINING,,,12001 Highway 400 N,American,40.0,Vaughan
7533,KFC,QUICK BITES,,,10 Jacob Keffer Parkway,Fast Food,25.0,Vaughan
7534,Bubble Tease,BEVERAGE SHOP,,,1 Bass Pro Mills Drive,Bubble Cafe,15.0,Vaughan
7535,Botticelli Ristorante,CASUAL DINING,,,705 Applewood Crescent,Italian,50.0,Vaughan
7536,Jimmy The Greek,QUICK BITES,,,1 Bass Pro Mills Drive,Mediterranean,25.0,Vaughan
7537,COBS Bread,BAKERY,,,2810 Major Mackenzie,Bakery,15.0,Vaughan
7538,Re:fuel - Aloft Vaughan Mills,QUICK BITES,,,151 Bass Pro Mills Drive,Cafe,30.0,Vaughan
7539,Tim Hortons,CAFÉ,,,2606 Rutherford Road,HOURS:,,Vaughan
7540,Bar & Grill- SpringHill Suites by Marriott Toronto...,CASUAL DINING,,,612 Applewood Crescent,American,45.0,Vaughan
7541,Mamma Mia Place,CASUAL DINING,,,3560 Rutherford Road,Mexican,,Vaughan
7542,WaffleU,CAFÉ,,,2354 Major MacKenzie Drive W,Cafe,20.0,Vaughan
7543,7 Lounge,Other,,,4411 Highway 7,American,50.0,Vaughan
7544,Who Tone Bistro,CASUAL DINING,,,1 Promenade Circle Unit 135,Asian,25.0,Vaughan
7545,Seara,CAFÉ,,,10385 Weston Road,Bakery,20.0,Vaughan
7546,Nova Era,CAFÉ,,,11399 Keele Street,Bakery,20.0,Vaughan
7547,Chuck E. Cheese's,QUICK BITES,,,3255 Rutherford Road,Fast Food,25.0,Vaughan
7548,Tasty Land Restaurant,QUICK BITES,,,9699 Jane Street,South Indian,15.0,Vaughan
7549,Country Style,CAFÉ,,,11 Jacob Keffer Parkway,Cafe,20.0,Vaughan
7550,Grill It Up,QUICK BITES,,,1 Bass Pro Mills Drive,BBQ,25.0,Vaughan
7551,Purdy's,Other,,,1 Bass Pro Mills Drive,Desserts,20.0,Vaughan
7552,Select Sandwich,QUICK BITES,,,7800 Jane Street,Deli,25.0,Vaughan
7553,Coffee Time,CAFÉ,,,15 Connie Crescent,Cafe,25.0,Vaughan
7554,Pronto Cafe,QUICK BITES,,,9222 Keele Street,Italian,,Vaughan
7555,Paradise,QUICK BITES,,,3232 Steeles Avenue West,Fast Food,30.0,Vaughan
7556,Nate's Gluten Free Foods,BAKERY,,,60 Rayette Road,Bakery,15.0,Vaughan
7557,Cotto & Crudo,CASUAL DINING,,,357 Edgeley Boulevard,Italian,50.0,Vaughan
7558,DIVA,FAST CASUAL,,,167 Applewood Crescent,American,10.0,Vaughan
7559,Tea Shop 168,BEVERAGE SHOP,,,9699 Jane Street,Bubble Cafe,25.0,Vaughan
7560,Rosso Nero Cafe,CASUAL DINING,,,344 Edgley Boulevard,Italian,30.0,Vaughan
7561,Sundae Latte,DESSERT PARLOR,,,2810 Major Mackenzie Drive,Desserts,,Vaughan
7562,Go Espresso,QUICK BITES,,,7575 Keele Street,Korean,20.0,Vaughan
7563,Great North American Grill - Hilton Garden Inn...,CASUAL DINING,,,3201 Highway 7,BBQ,70.0,Vaughan
7564,Deer Garden Signatures Vaughan,FAST CASUAL,,,1520 Steeles Avenue West,Bubble Cafe,25.0,Vaughan
7565,Wimpy's Diner,QUICK BITES,,,1520 Steeles Avenue West,Diner,,Vaughan
7566,Little Caesars,QUICK BITES,,,9781 Jane Street,Fast Food,25.0,Vaughan
7567,Zona Caffe,CAFÉ,,,9401 Jane Street,Italian,25.0,Vaughan
7568,Baskin Robbins,DESSERT PARLOR,,,1 Bass Pro Mills Drive,Desserts,15.0,Vaughan
7569,Kiev Restaurant,CASUAL DINING,,,1520 Steeles Avenue West,European,35.0,Vaughan
7570,TJ's Bistro,CASUAL DINING,,,101 Fresh Way Drive,Vietnamese,20.0,Vaughan
7571,The Bistro - The Courtyard By Marriott Toronto Vaughan,CASUAL DINING,,,150 Interchange Way,American,60.0,Vaughan
7572,La Campagna,CASUAL DINING,,,3330 Steeles Avenue West,Italian,30.0,Vaughan
7573,Freshly Squeezed,BEVERAGE SHOP,,,1 Bass Pro Mills Drive,Beverages,15.0,Vaughan
7574,Family Restaurant,QUICK BITES,,,10 Strada Drive,Diner,30.0,Vaughan
7575,Kernels Popcorn,QUICK BITES,,,1 Bass Pro Mills Drive,Fast Food,15.0,Vaughan
7576,Il Fornaio Bakery,QUICK BITES,,,2781 Highway 7,Italian,,Vaughan
7577,W XYZ Bar - Aloft Vaughan Mills,BAR,,,151 Bass Pro Mills Drive,Spanish,70.0,Vaughan
7578,Denny's,CASUAL DINING,,,2610 Rutherford Road,American,30.0,Vaughan
7579,Royal Jade,CASUAL DINING,,,2100 Steeles Avenue West,Chinese,25.0,Vaughan
7580,Stella's Lunch & Grill,CASUAL DINING,,,10 Planchet Road,Mediterranean,30.0,Vaughan
7581,Quiznos,QUICK BITES,,,2701 Rutherford Road,Fast Food,25.0,Vaughan
7582,Magenta Bakery,BAKERY,,,201 Millway Avenue,Bakery,,Vaughan
7583,Bakers Dozen,QUICK BITES,,,2030 Highway 7,Chinese,20.0,Vaughan
7584,Tung Hing Bakery,BAKERY,,,3255 Rutherford Road,Bakery,15.0,Vaughan
7585,Buffalo Wild Wings,QUICK BITES,,,3580 Major Mackenzie Drive West,Fast Food,20.0,Vaughan
7586,Teavana,BEVERAGE SHOP,,,1 Bass Pro Mills Drive,Cafe,20.0,Vaughan
7587,Baker's Best,BAKERY,,,8400 Jane Street,Bakery,15.0,Vaughan
7588,Pho 128,CASUAL DINING,,,207 Edgeley Boulevard Unit 12,Vietnamese,35.0,Vaughan
7589,Pho Anise,CASUAL DINING,,,8750 Jane Street,Vietnamese,30.0,Vaughan
7590,The Garden Grille & Bar - Hilton Garden Inn,CASUAL DINING,,,3201 Highway 7,American,50.0,Vaughan
7591,Mom's Bistro,FAST CASUAL,,,146 Citation Drive,Fast Food,20.0,Vaughan
7592,Harvey's,CASUAL DINING,,,2030 Hwy 7,American,6.0,Vaughan
7593,Piccolo Paese Espresso Bar,CAFÉ,,,2338 Major MacKenzie Drive West,Cafe,15.0,Vaughan
7594,Starbucks,CAFÉ,,,1 Bass Pro Mills Drive,Cafe,25.0,Vaughan
7595,Tinh Tam Trai,CASUAL DINING,,,3255 Rutherford Road 10,Vietnamese,35.0,Vaughan
7596,Firehouse Subs,QUICK BITES,,,2901 Major MacKenzie Dr W Unit C-2,American,30.0,Vaughan
7597,Vivo Pizza + Pasta,CASUAL DINING,,,3450 Major MacKenzie Dr W,Italian,50.0,Vaughan
7598,Pronto Panini,CASUAL DINING,,,7880 Keele Street,Italian,30.0,Vaughan
7599,Fresh for Less,QUICK BITES,,,2050 Steeles Avenue West,Mediterranean,25.0,Vaughan
7600,Sopressata,CASUAL DINING,,,2338 Major Mackenzie Drive West,Italian,30.0,Vaughan
7601,Joe's Cafe,CAFÉ,,,9929 Keele Street,Cafe,25.0,Vaughan
7602,Pizza Village,QUICK BITES,,,11399 Keele Street,Fast Food,25.0,Vaughan
7603,Lisa's Gourmet Foods,QUICK BITES,,,231 Millway Avenue,Italian,,Vaughan
7604,Edible Arrangements,DESSERT PARLOR,,,3255 Rutherford Road Unit 11,Desserts,20.0,Vaughan
7605,Hero Certified Burgers,FAST CASUAL,,,21 Famous Ave #1,Fast Food,15.0,Vaughan
7606,St. Louis Bar & Grill,BAR,,,8290 Highway 27 Unit 1,BBQ,,Vaughan
7607,Van Sandwich,QUICK BITES,,,3255 Rutherford Road,Fast Food,15.0,Vaughan
7608,Deli Deli,CAFÉ,,,207 Edgeley Boulevard,Cafe,20.0,Vaughan
7609,Aura By Cashew & Clive,CASUAL DINING,,,10365 Islington Ave,American,30.0,Vaughan
7610,Capo Ristorante,QUICK BITES,,,219 Connie Crescent,Italian,25.0,Vaughan
7611,Fofi's Bistro,CASUAL DINING,,,2780 Highway 7,Italian,25.0,Vaughan
7612,Justin's Mediterranean Cuisine,CASUAL DINING,,,146 Citation Drive,Mediterranean,40.0,Vaughan
7613,La Molisana Cafe,CASUAL DINING,,,345 Millway Avenue,Italian,,Vaughan
7614,Avlyn Gardens Ristorante,CASUAL DINING,,,10503 Islington Avenue,Italian,,Vaughan
7615,Starbucks,CAFÉ,,,2810 Major MacKenzie Drive,Cafe,,Vaughan
7616,AllStar Wings & Ribs,QUICK BITES,,,3130 Rutherford Road,American,,Vaughan
7617,Wonder Chicken Portuguese BBQ,CASUAL DINING,,,9781 Jane St,Portuguese,20.0,Vaughan
7618,Just Temptations,BAKERY,,,3175 Rutherford Road,Bakery,20.0,Vaughan
7619,Hero Certified Burgers,FAST CASUAL,,,1380 Major Mac Kenzie Dr W,American,15.0,Vaughan
7620,Quiznos,Other,,,2701 Rutherford Road B6,HOURS:,,Vaughan
7621,Tim Hortons,CAFÉ,,,3310 Steeles Avenue West,HOURS:,,Vaughan
7622,Tim Hortons,CAFÉ,,,7235 Keele Street South,HOURS:,,Vaughan
7623,Dairy Queen (Treat Only),DESSERT PARLOR,,,422 Swiss Dip - International Street,Desserts,,Vaughan
7624,Dairy Queen (Treat Only),DESSERT PARLOR,,,524 Sundaes & Cones Medieval Faire,Desserts,15.0,Vaughan
7625,Memphis BBQ & Wicked Wings,CASUAL DINING,4.5,58.0,327 Bronte Street South,BBQ,35.0,Milton
7626,Toss Thai,CASUAL DINING,4.1,67.0,1120 Steeles Avenue East,Asian,43.0,Milton
7627,Marquee Steakhouse & Piano Lounge,FINE DINING,4.3,66.0,500 Steeles Avenue East,European,80.0,Milton
7628,Pasqualino,CASUAL DINING,4.2,61.0,248 Main Street East,Seafood,60.0,Milton
7629,Symposium Cafe Restaurant & Lounge,CASUAL DINING,3.7,68.0,611 Holly Avenue. L9T0K4,Diner,65.0,Milton
7630,Thai House,CASUAL DINING,4.1,67.0,181 Main Street East,Thai,35.0,Milton
7631,Aji Sai Sushi,CASUAL DINING,3.5,73.0,478 Steeles Avenue East,Japanese,50.0,Milton
7632,Royal Garden,CASUAL DINING,3.1,46.0,550 Ontario St S,Chinese,13.0,Milton
7633,Halifax Donair,QUICK BITES,4.1,63.0,295 Main Street East,Fast Food,20.0,Milton
7634,Sushi-Ya,CASUAL DINING,3.8,40.0,8 Martin Street,Japanese,35.0,Milton
7635,Portabello's,CASUAL DINING,3.5,50.0,10220 Derry Road,Italian,50.0,Milton
7636,Oshima Sushi,CASUAL DINING,3.5,46.0,395 Main Street East,Japanese,30.0,Milton
7637,Paramount Fine Foods,CASUAL DINING,3.6,43.0,1149 Maple Avenue,Lebanese,40.0,Milton
7638,Troy's Diner,CASUAL DINING,3.3,63.0,295 Main Street East,Diner,40.0,Milton
7639,EddieO's Pourhouse & Kitchen,CASUAL DINING,4.1,50.0,370 Main Street East,Bar Food,50.0,Milton
7640,The Bistro on Main,CASUAL DINING,3.9,34.0,164 Main Street East,American,35.0,Milton
7641,The WORKS,CASUAL DINING,3.9,35.0,190 Main Street East,American,45.0,Milton
7642,Mr. Dumpling,QUICK BITES,3.0,42.0,890 Main Street East,Chinese,25.0,Milton
7643,Casa Americo,CASUAL DINING,3.9,43.0,144 Main Street East,Italian,50.0,Milton
7644,Pho Milton,CASUAL DINING,3.8,35.0,500 Laurier Avenue,Vietnamese,35.0,Milton
7645,East Side Mario's,CASUAL DINING,2.8,37.0,860 Main Street East,Italian,40.0,Milton
7646,The Ivy Arms,CASUAL DINING,3.7,41.0,201 Main Street East,Bar Food,60.0,Milton
7647,Cora's Breakfast & Lunch,CASUAL DINING,3.8,45.0,65 Ontario Street South,Diner,35.0,Milton
7648,Hood & Grill,CASUAL DINING,3.9,32.0,260 Main Street East,Mediterranean,40.0,Milton
7649,La Rose Italian Bakery,BAKERY,3.9,34.0,327 Bronte Street South,Cafe,15.0,Milton
7650,The Bombay Grill,CASUAL DINING,3.9,37.0,370 Main Street East,Indian,40.0,Milton
7651,Gold City,CASUAL DINING,3.8,40.0,425 Main Street East,Chinese,35.0,Milton
7652,Luigi's Lasagna & Pizzeria,CASUAL DINING,3.4,30.0,17 Commercial St,Italian,30.0,Milton
7653,Heritage Fish & Chips,QUICK BITES,3.9,39.0,840 Main Street East,British,30.0,Milton
7654,Ned Devine's,BAR,3.0,42.0,575 Ontario Street South,Bar Food,75.0,Milton
7655,Shoeless Joe's,BAR,3.0,42.0,800 Main Street East,American,60.0,Milton
7656,Cafe Zauq,QUICK BITES,3.7,27.0,327 Bronte Street South,Indian,40.0,Milton
7657,La Toscana,FINE DINING,3.9,26.0,165 Main Street East,Seafood,90.0,Milton
7658,Vito's,QUICK BITES,3.7,37.0,464 Steeles Avenue East,Fast Food,20.0,Milton
7659,Benny's Curry & Roti,CASUAL DINING,3.8,31.0,468 Steeles Avenue East,Indian,30.0,Milton
7660,Risposta Bistro,CASUAL DINING,3.4,9.0,24 Crawford Crescent,Italian,80.0,Milton
7661,Louie's Diner,CASUAL DINING,3.9,21.0,466 Steeles Avenue East,Diner,35.0,Milton
7662,Hero Certified Burgers,QUICK BITES,3.4,32.0,850 Main Street East,American,25.0,Milton
7663,Montana's Cookhouse,CASUAL DINING,3.1,26.0,1230 Steeles Avenue East,American,50.0,Milton
7664,Empire Wok,QUICK BITES,3.1,19.0,1040 Kennedy Circle,Chinese,35.0,Milton
7665,Osmow's,CASUAL DINING,3.0,22.0,875 Main Street East,Mediterranean,30.0,Milton
7666,Chef Sanjeev Kapoor's Khazana - Milton,CASUAL DINING,3.4,16.0,1185 Maple Avenue,Indian,30.0,Milton
7667,Kelsey's,CASUAL DINING,3.1,21.0,45 Chisholm Drive,American,65.0,Milton
7668,WingsUp!,QUICK BITES,3.7,28.0,228 Main Street East,Fast Food,30.0,Milton
7669,Swiss Chalet,CASUAL DINING,3.4,17.0,50 Market Drive,American,40.0,Milton
7670,Grill Daddy,CASUAL DINING,3.8,16.0,140 Main Street East,Breakfast,45.0,Milton
7671,Silver Spoon,QUICK BITES,3.1,18.0,500 Laurier Avenue,Pakistani,20.0,Milton
7672,Sunset Grill,CASUAL DINING,3.3,21.0,6941 Derry Road,Diner,30.0,Milton
7673,Wild Wing,CASUAL DINING,3.7,22.0,6921 Derry Road,Bar Food,50.0,Milton
