Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Poetry Jazz Cafe,BAR,3.8,9.0,"224 Augusta Avenue, Toronto",Drinks Only,45.0,Kensington-Chinatown
Grk Ygrt,DESSERT PARLOR,3.5,7.0,"291 Augusta Avenue, Toronto M5T 2M2","Desserts, Frozen Yogurt, Ice Cream",,Kensington-Chinatown
Seven Lives Paleteria,DESSERT PARLOR,,,72 Kensington Avenue M5T 2K1,"Frozen Yogurt, Ice Cream, Mexican",30.0,Kensington-Chinatown
Huibing Restaurant,CASUAL DINING,3.4,6.0,"440 Spadina Avenue, Toronto M5T 2G8",Northern Chinese,30.0,Kensington-Chinatown
KFC,QUICK BITES,3.3,12.0,"466 Queen Street West, Toronto",Fast Food,25.0,Kensington-Chinatown
The Boat,BAR,3.1,10.0,"158 Augusta Avenue, Toronto M5T2L5",Bar Food,40.0,Kensington-Chinatown
Kensington Lodge,BAR,2.4,8.0,"21 Kensington Avenue, Toronto M5T 2J8",Bar Food,40.0,Kensington-Chinatown
Chinese Bakery,BAKERY,3.3,4.0,"433 Dundas Street West, Toronto M5T 1G6","Bakery, Chinese",10.0,Kensington-Chinatown
Taco Bell,QUICK BITES,2.8,10.0,"466 Queen Street West, Toronto","Fast Food, Mexican",20.0,Kensington-Chinatown
Subway,QUICK BITES,3.5,10.0,"458 Spadina Avenue, Toronto M5T 2G8",Fast Food,20.0,Kensington-Chinatown
Dairy Queen (Treat),DESSERT PARLOR,3.6,11.0,280 Spadina Avenue M5T 0A1,"Ice Cream, Desserts, Fast Food",20.0,Kensington-Chinatown
Thai Express,QUICK BITES,3.5,7.0,"580 Queen Street West, Toronto",Thai,25.0,Kensington-Chinatown
Honour Snack Bar,BAR,2.3,9.0,"602A Dundas Street West, Toronto M5T1H7",Bar Food,25.0,Kensington-Chinatown
T&T Roti,QUICK BITES,3.3,10.0,"Market 707, 707 Dundas Street West, Toronto",Caribbean,20.0,Kensington-Chinatown
Kung Fu Duck,QUICK BITES,3.7,5.0,"419 Spadina Avenue, Toronto M5T 2G6",Northern Chinese,25.0,Kensington-Chinatown
Falafel Queen,QUICK BITES,2.3,9.0,"576 Queen Street West, Toronto M5V 2B5","Fast Food, Middle Eastern",25.0,Kensington-Chinatown
YooJ Express,QUICK BITES,2.4,8.0,"Dragon City Mall, First Floor, 280 Spadina Avenue, Toronto M5T 0A1","Chinese, Fast Food, Bubble Tea",25.0,Kensington-Chinatown
Jenny Restaurant,BAR,2.3,9.0,"65 Kensington Avenue, Toronto M5T 2K2",Drinks Only,40.0,Kensington-Chinatown
Hanabusa Cafe,CAFÉ,3.4,5.0,"77 Kensington Ave, Toronto, ON M5T 2K2",Cafe,30.0,Kensington-Chinatown
Papaya Island,BEVERAGE SHOP,3.9,8.0,"516 Queen Street West, Toronto","Beverages, Desserts",25.0,Kensington-Chinatown
Strange Love Coffee,CAFÉ,,,"101 Spadina Ave, Kensington-Chinatown, Toronto",Cafe,20.0,Kensington-Chinatown
August 8,CASUAL DINING,,,"331 Spadina Ave, Kensington-Chinatown, Toronto",COST FOR TWO:,55.0,Kensington-Chinatown
Tea Shop 168,BEVERAGE SHOP,2.8,4.0,"261 Spadina Avenue, Toronto M5T 2E3","Bubble Tea, Taiwanese, Beverages",25.0,Kensington-Chinatown
Mazar's Kitchen,CASUAL DINING,,,"707 Dundas Street W, Toronto M5T 2W6",Afghan,,Kensington-Chinatown
Ding Tea,BEVERAGE SHOP,2.6,5.0,"449 Dundas Street West, Toronto M5T 1G8","Bubble Tea, Beverages",10.0,Kensington-Chinatown
Oh My Lard,QUICK BITES,,,"Market 707, 707 Dundas Street West, Toronto M5T2W6",BBQ,20.0,Kensington-Chinatown
Tung Tung,QUICK BITES,,,"Dragon City Mall, Main Floor, 280 Spadina Avenue, Toronto","Desserts, Hong Kong Style",10.0,Kensington-Chinatown
iBento,QUICK BITES,3.5,6.0,"235 College Street, Toronto M5T 1R4",Sushi,25.0,Kensington-Chinatown
Gdous Juicy Chicken House,QUICK BITES,,,221 Spadina Avenue,Chinese,10.0,Kensington-Chinatown
Macho Taco,QUICK BITES,,,"214 Augusta Avenue, Toronto","Fast Food, Mexican",10.0,Kensington-Chinatown
Pappa Roti,CAFÉ,,,"270 Spadina Ave, Toronto, ON M5T 2E5",Cafe,20.0,Kensington-Chinatown
