Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Richtree Market Restaurants,CASUAL DINING,3.1,48.0,"Square One Shopping Centre, 100 City Centre Drive, Mississauga L5B 2C9","Healthy Food, American",30.0,Mississauga
K-Pocha,BAR,3.7,33.0,"169 Dundas Street East, Unit 7, Mississauga L5A 1W8","Bar Food, Korean, Asian",40.0,Mississauga
Murphy's Ice Cream Parlour,DESSERT PARLOR,3.7,42.0,"9 Main Street, Mississauga L5M 1X4","Ice Cream, Desserts",10.0,Mississauga
Michael's Back Door Restaurant,CASUAL DINING,3.9,47.0,"1715 Lakeshore Road West, Mississauga L5J 1J4",Italian,85.0,Mississauga
On a Bun,QUICK BITES,3.9,39.0,"3663 Mavis Road, Missisauga L5C 2Z2","Sandwich, Italian",20.0,Mississauga
Lotus Island Vietnamese Eatery,CASUAL DINING,4.0,41.0,"1381 Lakeshore Road E, Mississauga L5E","Vietnamese, Asian",35.0,Mississauga
Luca Pizza,QUICK BITES,4.3,58.0,"High Point Mall, 3415 Dixie Road, Mississauga L4Y 2B1","Pizza, Italian",25.0,Mississauga
Cora's Breakfast & Lunch,QUICK BITES,4.2,59.0,4120 Dixie Road L4W 4V8,"Diner, Canadian",35.0,Mississauga
Five Guys,QUICK BITES,4.0,131.0,"2150 Burnhamthorpe Road W, Mississauga L5M 4Z5","Fast Food, Burger",25.0,Mississauga
Lion City,CASUAL DINING,3.6,27.0,"Golden Square Centre, 1177 Central Parkway West, Mississauga","Singaporean, Malaysian, Thai, Indonesian, Asian",35.0,Mississauga
The Flavours,CASUAL DINING,3.9,36.0,"6435 Dixie Road, Mississauga","Asian, BBQ, Indian",43.0,Mississauga
Turkish Kebab,QUICK BITES,3.9,36.0,"Dixie Square, 5130 Matheson Boulevard, Mississauga L4W 4K2",Turkish,20.0,Mississauga
Zeerah,QUICK BITES,3.6,40.0,"3050 Artesian Drive, Unit 6, Mississauga L5M 7P5","Pakistani, Indian",20.0,Mississauga
China Garden Restaurant,CASUAL DINING,4.2,42.0,7071 Airport Road L4T 4J3,"Chinese, Hakka Chinese",30.0,Mississauga
Karachi Kitchen - Dixie,QUICK BITES,3.7,40.0,"4120 Dixie Road, Mississauga","Indian, Pakistani",13.0,Mississauga
Orchard,CASUAL DINING,3.9,50.0,"2550 Hurontario Street, Mississauga L5B 1N5",American,40.0,Mississauga
Muddy Duck,CASUAL DINING,3.4,50.0,"2200 Dundas Street East, Mississauga L4X 2V3","American, Italian",35.0,Mississauga
Rib Eye Jack's Ale House,CASUAL DINING,3.8,22.0,"6531 Mississauga Road, Mississauga L5N 8C4","Bar Food, Steak",70.0,Mississauga
Lionheart British Pub & Restaurant,BAR,4.1,92.0,"3221 Derry Road West, Mississauga L5N 7L7","Bar Food, Grill, British",60.0,Mississauga
Arirang Korean BBQ,CASUAL DINING,3.9,78.0,"Golden Square Centre, Ground Floor, 1177 Central Pkwy W Unit 72, Mississauga L5C 3J2","BBQ, Korean, Asian",55.0,Mississauga
Shandra's Roti Shop,QUICK BITES,3.8,42.0,"5030 Maingate Drive, Mississauga L4W 1N5",Caribbean,30.0,Mississauga
Thyme Ristorante,CASUAL DINING,3.9,55.0,"347 Lakeshore Road E, Mississauga L5G 1H6",Italian,55.0,Mississauga
Sushi 4 U,CASUAL DINING,3.9,45.0,"6465 Millcreek Drive, Unit 181 L5N 5R3","Sushi, Japanese",35.0,Mississauga
Wally's Family Restaurant,QUICK BITES,4.0,50.0,"3480 Hurontario Street, Mississauga L5B 1P2","Greek, Fast Food",25.0,Mississauga
KooKoo Chicken,QUICK BITES,3.9,25.0,"1525 Brostol Road W, Mississauga L5M 4Z1",Taiwanese,30.0,Mississauga
Jamie's Italian Square One,CASUAL DINING,3.1,18.0,"100 City Centre Drive, Suite 2-454, Toronto L5B 2C9","Italian, Pizza",,Mississauga
Pho Mi 99,CASUAL DINING,3.8,50.0,"3920 Grand Park Drive, Mississauga L5B 0A5","Vietnamese, Asian",40.0,Mississauga
Marconi Pizza,QUICK BITES,4.1,55.0,"3635 Cawthra Road, Mississauga L5A 2Y5","Pizza, Fast Food",30.0,Mississauga
Cafe De Khan,CASUAL DINING,3.5,51.0,"6400 Millcreek Drive, Unit 13 L5N 3E7",Pakistani,40.0,Mississauga
Oh! Bombay,QUICK BITES,3.6,43.0,"3100 Winston Churchill Boulevard, Mississauga L5L 2V7",Indian,30.0,Mississauga
Sushi Park,QUICK BITES,3.9,30.0,"2458 Dundas Street W, Mississauga L5K 3Z7",Sushi,30.0,Mississauga
Sugar Marmalade,DESSERT PARLOR,3.0,18.0,"780 Burnhamthorpe Road West, Mississauga L5C 3X3","Desserts, Taiwanese",25.0,Mississauga
Sunset Grill,CASUAL DINING,4.1,52.0,"2901 Eglinton Avenue West, Mississauga L5M 6J3","Diner, Breakfast",30.0,Mississauga
Mario's BBQ,CASUAL DINING,3.9,44.0,"2500 Hurontario Street, Mississauga","Portuguese, BBQ",35.0,Mississauga
Golden Dough,CAFÉ,3.8,15.0,"800 Dundas Street East, Mississauga L4Y 2B6","Cafe, Desserts",25.0,Mississauga
Chaska,FAST CASUAL,3.7,19.0,"2325 Matheson Blvd E, Mississauga L4W 5B6",Indian,20.0,Mississauga
Oaza,QUICK BITES,3.9,38.0,"2645 Liruma Road, Mississauga",Mediterranean,25.0,Mississauga
Hoang Nga Chuyen Tien,Other,3.9,31.0,"Mississauga Chinese Centre, D2- B 888 Dundas Street East, Mississauga L4Y 4G6","Vietnamese, Asian",20.0,Mississauga
Lazar Famous Deli & Bakery,BAKERY,3.9,40.0,"325 Central Parkway West, Mississauga L5B 3X9",Bakery,10.0,Mississauga
Pita Nutso,QUICK BITES,4.2,48.0,"241 Queen Street South, Mississauga","Mediterranean, Sandwich",25.0,Mississauga
Aristotle's,CASUAL DINING,3.9,38.0,6905 Millcreek Drive L5N 6A3,"Seafood, Steak",80.0,Mississauga
