,Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,District
1492,Bolet's Burrito,QUICK BITES,4.3,59.0,134 Lower Sherbourne Street,American,25.0,St. Lawrence
1493,Fuzen,CASUAL DINING,4.2,60.0,132 Front Street East,Japanese,35.0,St. Lawrence
1494,Mystic Muffin,QUICK BITES,4.2,52.0,113 Jarvis Street,Middle Eastern,30.0,St. Lawrence
1495,Rooster Coffee House,CAFÉ,3.8,43.0,333 King Street East,Cafe,20.0,St. Lawrence
1496,The Reservoir Lounge,BAR,3.8,51.0,52 Wellington Street East,Bar Food,75.0,St. Lawrence
1497,Gyu-Kaku Japanese BBQ,CASUAL DINING,3.3,13.0,81 Church St,Japanese,,St. Lawrence
1498,The Jason George,CASUAL DINING,4.0,58.0,100 Front Street East,Bar Food,55.0,St. Lawrence
1499,Bombay Palace,CASUAL DINING,3.6,62.0,71 Jarvis Street,Indian,60.0,St. Lawrence
1500,Mirto,CASUAL DINING,3.7,48.0,25 Toronto Street,Italian,65.0,St. Lawrence
1501,Biagio Ristorante,CASUAL DINING,4.1,55.0,155 King Street East,Italian,100.0,St. Lawrence
1502,Bikkuri,CASUAL DINING,3.2,61.0,36 King Street East,Japanese,45.0,St. Lawrence
1503,Tilted Kilt,BAR,3.5,61.0,38 The Esplanade,Bar Food,60.0,St. Lawrence
1504,The Corner Place,CASUAL DINING,3.0,53.0,11 Jarvis Street,Asian,45.0,St. Lawrence
1505,Bob's Bulgogi,QUICK BITES,3.8,42.0,105 Victoria Street,Korean,25.0,St. Lawrence
1506,Bellisimo Pizzeria & Ristorante,CASUAL DINING,3.8,47.0,164 The Esplanade,Italian,30.0,St. Lawrence
1507,P.J. O'Brien,CASUAL DINING,4.0,46.0,39 Colborne Street,Bar Food,55.0,St. Lawrence
1508,120 Diner,CASUAL DINING,3.2,23.0,120 Church Street,Diner,50.0,St. Lawrence
1509,TCJ Restaurant,CASUAL DINING,3.4,19.0,64 Queen Street East,Thai,40.0,St. Lawrence
1510,Victoria's Restaurant - The Omni King Edward Hotel,FINE DINING,3.4,33.0,37 King Street East,American,70.0,St. Lawrence
1511,Cafe 260,CAFÉ,3.9,26.0,260 Richmond Street East,Cafe,25.0,St. Lawrence
1512,Bravi Ristorante,CASUAL DINING,3.8,40.0,40 Wellington Street East,Italian,90.0,St. Lawrence
1513,Tom Jones Steakhouse,FINE DINING,3.4,32.0,17 Leader Lane,Steakhouse,150.0,St. Lawrence
1514,CC Lounge,BAR,3.6,13.0,45 Front Street East,Bar Food,100.0,St. Lawrence
1515,BerBer Social,CASUAL DINING,3.4,45.0,49 Front Street East,African,50.0,St. Lawrence
1516,Jersey Giant,BAR,3.7,48.0,71 Front Street East,Bar Food,60.0,St. Lawrence
1517,Balzac's Coffee Roasters,CAFÉ,3.5,29.0,10 Market Street,Cafe,25.0,St. Lawrence
1518,Cocina Economica,CASUAL DINING,3.1,16.0,141 Berkeley Street,Mexican,50.0,St. Lawrence
1519,Churrasco,QUICK BITES,3.9,35.0,91 Front Street East,Portuguese,30.0,St. Lawrence
1520,Miyaki Sushi,CASUAL DINING,3.9,32.0,222 The Esplanade,Japanese,45.0,St. Lawrence
1521,Wild Wing,CASUAL DINING,3.3,30.0,107 Church Street,Bar Food,50.0,St. Lawrence
1522,Jack Astor's,CASUAL DINING,3.7,38.0,"73A Front Street East, Toronto",Bar Food,55.0,St. Lawrence
1523,The Flatiron,CASUAL DINING,3.9,38.0,49 Wellington Street East,Bar Food,65.0,St. Lawrence
1524,Hero Certified Burgers,QUICK BITES,2.7,39.0,79 Yonge Street,American,25.0,St. Lawrence
1525,True True Pizza,CASUAL DINING,3.2,10.0,169 King Street East,Fast Food,25.0,St. Lawrence
1526,Ardo,CASUAL DINING,3.6,10.0,243 King Street East,Italian,,St. Lawrence
1527,Batch,CASUAL DINING,3.3,11.0,75 Victoria Street,Bar Food,40.0,St. Lawrence
1528,Fast Fresh Foods,QUICK BITES,3.7,30.0,"79B Yonge Street, Toronto",Healthy Food,25.0,St. Lawrence
1529,Cruda Cafe,CASUAL DINING,2.7,16.0,93 Front Street East,Healthy Food,40.0,St. Lawrence
1530,Wildfire Steakhouse - Cosmopolitan Hotel,CASUAL DINING,3.4,15.0,8 Colborne Street,Steakhouse,100.0,St. Lawrence
1531,On The Rocks,CASUAL DINING,3.0,23.0,169 Front Street East,Chinese,35.0,St. Lawrence
1532,St. Lawrence Pizza and Pasta,QUICK BITES,3.5,20.0,93 Front Street East,Italian,20.0,St. Lawrence
1533,St. Louis Bar And Grill,CASUAL DINING,3.4,27.0,92 King Street E Unit 114,Bar Food,40.0,St. Lawrence
1534,Gabby's,BAR,3.4,27.0,189 King Street East,Bar Food,55.0,St. Lawrence
1535,Ichiban Sushi House,CASUAL DINING,2.8,28.0,58 Wellington Street East,Japanese,40.0,St. Lawrence
1536,Oriental Taste,CASUAL DINING,3.6,22.0,329 Queen Street East,Japanese,45.0,St. Lawrence
1537,Old Bleu Cafe & Eatery,CAFÉ,3.7,14.0,73 Queen Street East,Cafe,25.0,St. Lawrence
1538,Clockwork Coffee,CAFÉ,3.4,6.0,36 Toronto Street,Cafe,20.0,St. Lawrence
1539,Stonemill Bakehouse,BAKERY,3.5,7.0,92 Front Street East,Bakery,15.0,St. Lawrence
1540,Souvlaki Express,QUICK BITES,3.1,21.0,348 Queen Street East,Mediterranean,30.0,St. Lawrence
1541,Uncle Tony's,CASUAL DINING,3.4,6.0,38 Wellington Street East,Fast Food,50.0,St. Lawrence
1542,O Resto,CASUAL DINING,3.2,14.0,7 King Street East,American,45.0,St. Lawrence
1543,Portico - Cambridge Suites Hotel,FINE DINING,3.0,14.0,15 Richmond Street East,American,85.0,St. Lawrence
1544,Brown Brothers,QUICK BITES,3.5,11.0,91 Front Street East,Deli,20.0,St. Lawrence
1545,Sausage King,QUICK BITES,3.8,15.0,95 Front Street East,Fast Food,20.0,St. Lawrence
1546,Porh Pawh's Bakery Cafe,CAFÉ,3.7,16.0,70 Adelaide Street East,Cafe,20.0,St. Lawrence
1547,Lavazza Espression - The Omni King Edward Hotel,CAFÉ,2.9,16.0,37 King Street East,Cafe,25.0,St. Lawrence
1548,Yianni's Kitchen,QUICK BITES,3.1,15.0,92 Front Street East,Mediterranean,25.0,St. Lawrence
1549,Goose Island Brewhouse Toronto,CASUAL DINING,3.2,5.0,70 The Esplanade,American,60.0,St. Lawrence
1550,El Local Loco,CASUAL DINING,3.5,4.0,9 Church Street,Mexican,25.0,St. Lawrence
1551,Quesada,QUICK BITES,3.3,18.0,92 King Street East,American,25.0,St. Lawrence
1552,McVeigh's Irish Pub,BAR,3.3,16.0,124 Church Street,Bar Food,55.0,St. Lawrence
1553,Eve's Temptations,BAKERY,3.3,14.0,93 Front Street East,Bakery,15.0,St. Lawrence
1554,Crepe It Up,CAFÉ,3.4,11.0,91 Front Street East,Cafe,20.0,St. Lawrence
1555,Pita Land,QUICK BITES,3.4,20.0,246 King Street East,Middle Eastern,30.0,St. Lawrence
1556,Future Bakery,BAKERY,3.0,18.0,91 Front Street East,Bakery,20.0,St. Lawrence
1557,Everyday Gourmet,CAFÉ,3.6,11.0,91 Front Street East,Cafe,15.0,St. Lawrence
1558,Freshii,QUICK BITES,3.6,14.0,92 King Street East,Healthy Food,30.0,St. Lawrence
1559,Big Pita,CASUAL DINING,3.0,8.0,115 Front Street,Mediterranean,25.0,St. Lawrence
1560,Shawarma House,QUICK BITES,3.4,15.0,222 The Esplanade,Middle Eastern,25.0,St. Lawrence
1561,Cafe Nicole - Novotel Toronto Centre,CASUAL DINING,3.3,14.0,45 The Esplanade,French,45.0,St. Lawrence
1562,Pick 6ix,CASUAL DINING,3.0,4.0,33 Yonge Street,Japanese,80.0,St. Lawrence
1563,The Black Canary Espresso Bar,CAFÉ,2.8,9.0,61 Sherbourne Street,Cafe,20.0,St. Lawrence
1564,Nari Sushi,QUICK BITES,3.6,8.0,257 King Street East,Japanese,20.0,St. Lawrence
1565,Pizzaiolo,QUICK BITES,3.2,11.0,1 Toronto Street,Fast Food,30.0,St. Lawrence
1566,La Prep,QUICK BITES,3.3,9.0,1 Queen Street East,Cafe,25.0,St. Lawrence
1567,Amaya Express,QUICK BITES,2.7,18.0,263 King Street East,Indian,40.0,St. Lawrence
1568,Ueno Market,CAFÉ,3.4,9.0,75 Sherbourne Street,Cafe,25.0,St. Lawrence
1569,Starbucks,CAFÉ,2.9,14.0,81 Front Street East,Cafe,20.0,St. Lawrence
1570,South St. Burger,QUICK BITES,2.9,4.0,260 King Street East,American,25.0,St. Lawrence
1571,FAMO Sandwiches,QUICK BITES,3.4,4.0,122 Sherbourne Street,American,25.0,St. Lawrence
1572,Bibab Express,QUICK BITES,3.4,9.0,33 Yonge Street,Korean,25.0,St. Lawrence
1573,Amsterdam Bicycle Club,CASUAL DINING,3.6,13.0,54 The Esplanade,Italian,55.0,St. Lawrence
1574,Yip's Kitchen,QUICK BITES,3.1,12.0,95 Front Street East,Chinese,20.0,St. Lawrence
1575,European Delight,QUICK BITES,3.4,12.0,91 Front Street East,European,25.0,St. Lawrence
1576,Carnicero's,QUICK BITES,3.5,13.0,93 Front Street East,Mexican,20.0,St. Lawrence
1577,Pizza Pizza,QUICK BITES,3.2,9.0,107 Front Street East,Fast Food,25.0,St. Lawrence
1578,Tim Hortons,CAFÉ,3.5,11.0,18 King Street East,American,20.0,St. Lawrence
1579,Black Irish,CASUAL DINING,3.2,8.0,235 Queen Street East,Bar Food,60.0,St. Lawrence
1580,Quik Sushi,QUICK BITES,3.9,12.0,93 Front Street East,Japanese,25.0,St. Lawrence
1581,b.good,QUICK BITES,,,10 King Street East,Healthy Food,35.0,St. Lawrence
1582,Pasta Mia,CAFÉ,3.7,10.0,91 Front Street East,Cafe,25.0,St. Lawrence
1583,Quiznos,QUICK BITES,3.3,12.0,115 Yonge Street,Fast Food,25.0,St. Lawrence
1584,Booster Juice,BEVERAGE SHOP,3.2,13.0,2 Queen Street East,Beverages,20.0,St. Lawrence
1585,The Consort Bar - The Omni King Edward Hotel,BAR,3.3,8.0,37 King Street East,American,120.0,St. Lawrence
1586,McDonald's,QUICK BITES,3.5,10.0,123 Yonge Street,Fast Food,25.0,St. Lawrence
1587,BASSO Pizzeria,QUICK BITES,2.9,4.0,320 Queen Street East,Fast Food,,St. Lawrence
1588,Power Up Bar,BAR,,,38 Wellington Street East,Bar Food,30.0,St. Lawrence
1589,Copetin Restaurant and Bar,CASUAL DINING,,,107 King St E,American,40.0,St. Lawrence
1590,Subway,QUICK BITES,2.8,12.0,259 King Street East,Fast Food,20.0,St. Lawrence
1591,Teddy Story,CAFÉ,,,82 Adelaide Street E,Cafe,15.0,St. Lawrence
1592,Sam James Coffee Bar,CAFÉ,,,15 Toronto Street,Cafe,15.0,St. Lawrence
1593,Batch,Other,3.1,4.0,75 Victoria Street,Bar Food,25.0,St. Lawrence
1594,TSB 2000,CAFÉ,2.9,9.0,20 Toronto Street,Cafe,25.0,St. Lawrence
1595,MUV Bar,BAR,,,181 Bay Street,Bar Food,50.0,St. Lawrence
1596,Thai Express,QUICK BITES,3.1,8.0,7 King Street East,Thai,25.0,St. Lawrence
1597,Stori,BAR,2.4,8.0,95 King Street East,Italian,80.0,St. Lawrence
1598,Sushi-Q,QUICK BITES,2.3,9.0,1 Queen Street East,Japanese,25.0,St. Lawrence
1599,Second Cup Coffee Co.,Other,2.4,8.0,65 Front Street. East,Cafe,10.0,St. Lawrence
1600,Villa Madina,QUICK BITES,3.1,8.0,7 King Street East,Mediterranean,25.0,St. Lawrence
1601,Kings Lounge Bar & Eatery,QUICK BITES,2.3,9.0,200 King Street East,American,25.0,St. Lawrence
1602,Berkleys,CAFÉ,2.3,9.0,262 The Esplanade,Cafe,25.0,St. Lawrence
1603,Club 120,Other,2.4,8.0,120 Church Street,Bar Food,50.0,St. Lawrence
1604,Fusion,QUICK BITES,2.4,8.0,200 King Street East,Asian,25.0,St. Lawrence
1605,Tacorrito,QUICK BITES,,,320 Richmond Street East,Fast Food,20.0,St. Lawrence
1606,Esplanade Food Market,QUICK BITES,3.3,8.0,25 The Esplanade,Fast Food,20.0,St. Lawrence
1607,Don Alfonso 1890,FINE DINING,,,19 Toronto St,Mediterranean,80.0,St. Lawrence
1608,Jugo Juice,BEVERAGE SHOP,2.5,7.0,7 King Street East,Beverages,20.0,St. Lawrence
1609,Pita Way,QUICK BITES,3.7,7.0,36 Church Street,Fast Food,20.0,St. Lawrence
1610,Hot Spot Cafe,CAFÉ,3.6,4.0,201 King Street East,Cafe,30.0,St. Lawrence
1611,Pizza Nova,QUICK BITES,3.4,4.0,222 The Esplanade,Fast Food,30.0,St. Lawrence
1612,XO Bisous,CAFÉ,,,60 Adelaide Street E,Coffee and Cafe,,St. Lawrence
1613,St. Lawerence Cafe,CAFÉ,,,248 The Esplanade,Cafe,20.0,St. Lawrence
1614,Bar Cru,FAST CASUAL,,,20 Market Street,Hawaiian,20.0,St. Lawrence
1615,Potbelly Sandwich Shop,QUICK BITES,,,83 Yonge Street,American,15.0,St. Lawrence
1616,Liquid Nutrition,BEVERAGE SHOP,,,36 Toronto Street,Beverages,15.0,St. Lawrence
1617,Rose City Kitchen,QUICK BITES,,,36 Toronto Street,Mediterranean,30.0,St. Lawrence
1618,Coco Deli,QUICK BITES,,,26 Wellington Street East,Deli,15.0,St. Lawrence
1619,King Place Restaurant,QUICK BITES,,,236 Sherbourne St,Pakistani,15.0,St. Lawrence
1620,The Place,CAFÉ,,,16 Church Street,Cafe,15.0,St. Lawrence
1621,Lettieri,CAFÉ,2.6,4.0,25 Adelaide Street East,Cafe,25.0,St. Lawrence
1622,Super Wraps,Other,,,1 Queen Street East,Fast Food,15.0,St. Lawrence
1623,Menchie's,DESSERT PARLOR,,,16 Church Street,Desserts,15.0,St. Lawrence
1624,Mamma's Pizza,QUICK BITES,,,127 Yonge Street,Fast Food,25.0,St. Lawrence
1625,Yogen Früz,DESSERT PARLOR,,,16 Yonge Street,Desserts,15.0,St. Lawrence
1626,Smoke's Poutinerie,QUICK BITES,,,200 King Street East,American,25.0,St. Lawrence
1627,Cavern Bar,BAR,,,76 Church Street,Bar Food,50.0,St. Lawrence
1628,241 Pizza,QUICK BITES,,,526 Richmond Street East,Fast Food,30.0,St. Lawrence
1629,Druxy's Famous Deli,QUICK BITES,,,29 Queen Street East,Fast Food,25.0,St. Lawrence
1630,"Richmond Street East, St. Lawrence",Other,,,CUISINES:,American,,St. Lawrence
1631,Popeyes,QUICK BITES,,,106 Front Street East,Fast Food,25.0,St. Lawrence
1632,Luba's Coffee Boutique,CAFÉ,,,91 Front Street East,Cafe,10.0,St. Lawrence
1633,Bento Sushi,QUICK BITES,,,200 King Street East,Japanese,25.0,St. Lawrence
1634,We Brew Café,CAFÉ,,,37 King St E,Cafe,30.0,St. Lawrence
1635,VIV At The Cosmo,CASUAL DINING,,,8 Colborne Street,American,100.0,St. Lawrence
1636,Farm'r,CASUAL DINING,,,"140A The Esplanade, Toronto, ON",American,25.0,St. Lawrence
1637,Planta Burger,CASUAL DINING,,,4 Temperance St,American,25.0,St. Lawrence
1638,Capt'n Sub,QUICK BITES,,,526 Richmond Street East,Fast Food,20.0,St. Lawrence
1639,Tractor Everyday Healthy Foods,FAST CASUAL,,,151 Yonge Street,American,45.0,St. Lawrence
1640,Tim Hortons,CAFÉ,,,55 Front Street East,Cafe,20.0,St. Lawrence
1641,Bluestone Lane,Other,,,37 King Street. East,Coffee and Cafe,15.0,St. Lawrence
1642,Kramer's At The Cosmo,CASUAL DINING,,,8 Colborne,Continental,45.0,St. Lawrence
1643,Richmond Station,CASUAL DINING,4.8,490.0,1 Richmond Street West,Italian,80.0,Financial District
1644,Canoe,FINE DINING,4.4,675.0,66 Wellington St. W,American,150.0,Financial District
1645,Bymark,FINE DINING,4.7,290.0,66 Wellington Street West,American,120.0,Financial District
1646,The Gabardine,CASUAL DINING,4.1,190.0,372 Bay Street,American,75.0,Financial District
1647,Earls,CASUAL DINING,4.0,220.0,150 King Street West,BBQ,100.0,Financial District
1648,The Chase,FINE DINING,4.1,149.0,10 Temperance Street,Seafood,120.0,Financial District
1649,ki modern japanese + bar,CASUAL DINING,4.1,223.0,181 Bay Street,Japanese,80.0,Financial District
1650,Jump,CASUAL DINING,4.1,206.0,18 Wellington Street West,BBQ,,Financial District
1651,Cactus Club Cafe,CASUAL DINING,4.0,83.0,77 Adelaide St W,BBQ,50.0,Financial District
1652,Drake One Fifty,CASUAL DINING,4.0,123.0,150 York Street,American,120.0,Financial District
1653,Reds Wine Tavern,CASUAL DINING,3.9,144.0,77 Adelaide Street West,BBQ,70.0,Financial District
1654,VOLOS,CASUAL DINING,4.1,110.0,133 Richmond Street West,Mediterranean,100.0,Financial District
1655,Ruth's Chris Steak House,CASUAL DINING,3.8,169.0,145 Richmond Street Hilton Toronto,Steakhouse,150.0,Financial District
1656,Bannock,CASUAL DINING,3.9,82.0,401 Bay St.,American,60.0,Financial District
1657,East Thirty-Six,CASUAL DINING,3.8,63.0,36 Wellington Street East,American,80.0,Financial District
1658,Hy's Steakhouse,FINE DINING,4.0,108.0,120 Adelaide Street West,Steakhouse,120.0,Financial District
1659,Mercatto,CASUAL DINING,4.1,116.0,330 Bay Street,Italian,70.0,Financial District
1660,America Restaurant - Trump International Hotel and...,FINE DINING,3.7,62.0,325 Bay Street,American,180.0,Financial District
1661,Maman,CAFÉ,3.2,21.0,100 King Street West,Cafe,25.0,Financial District
1662,Benihana Japanese Steakhouse - The Fairmont Royal York,CASUAL DINING,3.4,72.0,100 Front Street West,Japanese,100.0,Financial District
1663,Library Bar - The Fairmont Royal York,CASUAL DINING,3.8,50.0,100 Front Street West,Bar Food,70.0,Financial District
1664,Sunset Grill,CASUAL DINING,3.9,66.0,1 Richmond Street West,Diner,30.0,Financial District
1665,Kupfert & Kim,CAFÉ,3.7,44.0,100 King Street West,Cafe,30.0,Financial District
1666,Quinn's Steakhouse & Irish Bar - Sheraton Hotel,BAR,3.9,74.0,96 Richmond Street West,Steakhouse,120.0,Financial District
1667,Little Anthony's,CASUAL DINING,3.8,71.0,121 Richmond Street,Italian,100.0,Financial District
1668,Leña Restaurante,CASUAL DINING,3.2,30.0,176 Yonge Street,Latin American,,Financial District
1669,Over Easy - Hotel Victoria,CASUAL DINING,3.5,60.0,56 Yonge Street,Diner,35.0,Financial District
1670,Modus Ristorante,FINE DINING,3.9,45.0,145 King Street West,Italian,100.0,Financial District
1671,iQ Food Co.,CAFÉ,3.7,32.0,181 Bay Street,Cafe,25.0,Financial District
1672,Duke Of Devon,CASUAL DINING,3.7,53.0,66 Wellington Street West,British,50.0,Financial District
1673,Speakeasy 21,CASUAL DINING,3.3,37.0,21 Adelaide Street West,American,60.0,Financial District
1674,The 3 Brewers,CASUAL DINING,3.0,23.0,120 Adelaide Street West,American,65.0,Financial District
1675,Shopsy's - Sheraton Hotel,CAFÉ,3.2,47.0,96 Richmond Street West,Deli,45.0,Financial District
1676,Rocky Mountain Chocolate Factory,DESSERT PARLOR,3.7,40.0,181 Bay Street,Desserts,15.0,Financial District
1677,John & Sons Oyster House,CASUAL DINING,3.6,23.0,56 Temperance Street,Seafood,100.0,Financial District
1678,Four,CASUAL DINING,3.8,40.0,187 Bay Street,American,100.0,Financial District
1679,Ninki,CASUAL DINING,3.2,36.0,40 King Street West,Japanese,70.0,Financial District
1680,LBS,CASUAL DINING,3.5,11.0,100 Yonge Street,American,,Financial District
1681,The Strath Pub - The Strathcona Hotel,BAR,3.6,20.0,60 York Street,Bar Food,65.0,Financial District
1682,The Rum Exchange,BAR,3.6,14.0,67 Richmond Street West,Bar Food,60.0,Financial District
1683,Stratus,CASUAL DINING,3.6,18.0,79 Wellington Street West,BBQ,70.0,Financial District
1684,Crave Healthy Habits,QUICK BITES,2.9,11.0,145 King Street West,Healthy Food,25.0,Financial District
1685,Bardi's Steak House,FINE DINING,3.6,31.0,56 York Street,Steakhouse,120.0,Financial District
1686,CRAFT Beer Market,CASUAL DINING,3.3,8.0,1 Adelaide Street E,American,,Financial District
1687,Tundra,CASUAL DINING,2.7,34.0,145 Richmond Street West,American,90.0,Financial District
1688,Rosalinda,CASUAL DINING,3.2,10.0,133 Richmond St W Toronto,Mexican,50.0,Financial District
1689,The Bottom Line,CASUAL DINING,3.6,32.0,22 Front Street West,BBQ,65.0,Financial District
1690,M Square Coffee Co.,CAFÉ,3.6,13.0,123 Queen Street West,Cafe,20.0,Financial District
1691,Sam James Coffee Bar,CAFÉ,3.7,14.0,150 King Street West,Cafe,15.0,Financial District
1692,Amaya Express,QUICK BITES,3.1,24.0,100 King Street West,Indian,40.0,Financial District
1693,Nadège,DESSERT PARLOR,3.3,10.0,120 Adelaide Street West,Desserts,20.0,Financial District
1694,Mos Mos,CAFÉ,3.7,13.0,25 King Street West,Cafe,15.0,Financial District
1695,Jelly Modern Doughnuts,DESSERT PARLOR,3.1,9.0,181 Bay Street,Desserts,10.0,Financial District
1696,Mio Ristobar,CASUAL DINING,3.0,21.0,40 King Street West,Italian,25.0,Financial District
1697,Z-Teca,QUICK BITES,2.6,24.0,199 Bay Street,American,25.0,Financial District
1698,Prairie Girl Bakery,DESSERT PARLOR,3.1,11.0,100 King Street West,Desserts,15.0,Financial District
1699,Pumpernickel's,QUICK BITES,2.9,19.0,181 Bay Street,Deli,25.0,Financial District
1700,Market Coffee,QUICK BITES,3.8,14.0,14 Queen Street West,Cafe,20.0,Financial District
1701,Freshii,QUICK BITES,3.1,14.0,130 King Street West,Healthy Food,30.0,Financial District
1702,Maëzo,CASUAL DINING,3.3,6.0,67 Richmond Street W,American,25.0,Financial District
1703,Hero Certified Burgers,QUICK BITES,2.6,21.0,100 Wellington Street West,American,25.0,Financial District
1704,Furama,BAKERY,3.6,8.0,100 King Street West,Bakery,25.0,Financial District
1705,Starbucks,CAFÉ,3.9,22.0,220 Yonge Street,Cafe,20.0,Financial District
1706,Maezo Restaurant & Bar,CASUAL DINING,2.9,9.0,67 West Richmond Street ,,30.0,Financial District
1707,Tim Hortons,CAFÉ,3.6,16.0,55 York Street,American,20.0,Financial District
1708,Marché Bakery,QUICK BITES,3.1,14.0,181 Bay Street,Desserts,25.0,Financial District
1709,York Street Cafe - The Strathcona Hotel,CAFÉ,2.8,12.0,60 York Street,Cafe,40.0,Financial District
1710,Freshwest Grill,QUICK BITES,3.8,14.0,100 Wellington Street West,American,20.0,Financial District
1711,Thai Island,QUICK BITES,3.4,15.0,130 King Street West,Thai,25.0,Financial District
1712,Villa Madina,QUICK BITES,3.3,11.0,40 King Street West,Mediterranean,25.0,Financial District
1713,Edo Japan,QUICK BITES,3.7,15.0,161 Bay Street,Japanese,20.0,Financial District
1714,Wendy's,FAST FOOD,3.5,12.0,55 University Avenue,Fast Food,20.0,Financial District
1715,China Wok,QUICK BITES,2.8,13.0,199 Bay Street,Fast Food,25.0,Financial District
1716,Szechuan Express,Other,3.4,12.0,200 Bay Street,Chinese,20.0,Financial District
1717,Sushi Shop Exchange Tower,QUICK BITES,3.0,10.0,130 King Street W,Japanese,30.0,Financial District
1718,Mucho Burrito,QUICK BITES,2.7,7.0,100 King Street West,American,30.0,Financial District
1719,Piazza Manna,QUICK BITES,2.2,16.0,130 King Street West,Fast Food,20.0,Financial District
1720,Noodle King,QUICK BITES,3.6,14.0,123 Queen Street West,Chinese,25.0,Financial District
1721,The Cereal Bar,QUICK BITES,3.7,10.0,199 Bay Street,Healthy Food,20.0,Financial District
1722,Biryani House,QUICK BITES,3.4,9.0,120 Adelaide Street West,Indian,25.0,Financial District
1723,McDonald's,QUICK BITES,2.9,15.0,100 Wellington Street West,Fast Food,25.0,Financial District
1724,Chotto Matte,CASUAL DINING,,,161 Bay Street Financial District,Japanese,70.0,Financial District
1725,Uncle Tetsu Cheesecake,DESSERT PARLOR,3.8,7.0,65 Front Street W,Desserts,15.0,Financial District
1726,Hidden Burger,QUICK BITES,2.9,4.0,22 Front Street W,American,25.0,Financial District
1727,Manchu Wok,QUICK BITES,3.0,14.0,161 Bay Street,Fast Food,25.0,Financial District
1728,Naturally Yours,BAKERY,3.6,9.0,100 King Street West,Bakery,20.0,Financial District
1729,Second Cup,CAFÉ,3.7,8.0,40 King Street West,Cafe,10.0,Financial District
1730,Touch,CASUAL DINING,3.0,9.0,1 Adelaide Street East,Indian,35.0,Financial District
1731,Marcello's,Other,2.9,13.0,40 King Street West,Deli,20.0,Financial District
1732,Fourno,Other,3.5,9.0,130 King Street West,Healthy Food,25.0,Financial District
1733,La Prep,QUICK BITES,2.3,7.0,123 Queen Street West,Cafe,25.0,Financial District
1734,Ho Ga,QUICK BITES,3.3,11.0,121 King Street West,Asian,25.0,Financial District
1735,Sushi-Q,QUICK BITES,3.1,9.0,199 Bay Street,Japanese,25.0,Financial District
1736,Burger King,FAST FOOD,3.0,14.0,130 King Street West,Fast Food,20.0,Financial District
1737,The Great Canadian Bagel,QUICK BITES,3.1,7.0,100 King Street West,Cafe,15.0,Financial District
1738,Amano Pasta,CASUAL DINING,,,65 Front St W,Italian,55.0,Financial District
1739,Sud Forno,BAKERY,3.3,4.0,132 Yonge Street,Bakery,20.0,Financial District
1740,Umi Sushi Express,Other,3.3,10.0,100 Wellington Street West,Japanese,25.0,Financial District
1741,Bibab Express,QUICK BITES,2.8,11.0,120 Adelaide Street West,Korean,25.0,Financial District
1742,Pizzeria Bosco,QUICK BITES,2.7,11.0,14 Queen Street West,Fast Food,25.0,Financial District
1743,Richtree Queen Street Deli,QUICK BITES,3.1,6.0,14 Queen Street West,Deli,20.0,Financial District
1744,Harvey's,QUICK BITES,3.8,13.0,200 Bay Street Stn Commerce Court,Fast Food,25.0,Financial District
