Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Superlicious Fast Food,Other,3.2,15.0,"Shoppes of The Parkway, Food Court, Unit 11, 670 Highway 7 East, Richmond Hill","Chinese, Asian",25.0,Richmond Hill
Thai Express,QUICK BITES,2.9,13.0,"Hillcrest Mall, 9350 Yonge Street, Richmond Hill",Thai,25.0,Richmond Hill
South China Food,QUICK BITES,2.8,13.0,"9218 Yonge Street, Richmond Hill","Chinese, Thai, Asian",30.0,Richmond Hill
Sichuan kungfu fish,CASUAL DINING,,,"9021 Leslie street, Toronto L4B 0B2","Chinese, Seafood",,Richmond Hill
Subway,QUICK BITES,3.2,15.0,"Richmond Heights, 10520 Yonge Street, Unit 38A, Richmond Hill",Fast Food,20.0,Richmond Hill
The Golf Lounge,CASUAL DINING,,,"115 York Boulevard, Richmond Hill","Bar Food, Desserts",55.0,Richmond Hill
Europa,BAKERY,3.9,13.0,"Richmond Heights, 10520 Yonge Street, Unit 12, Richmond Hill L4C 3C7","Bakery, Deli",25.0,Richmond Hill
Second Cup,CAFÉ,3.5,12.0,"Hillcrest Mall, Food Court, 9350 Yonge Street, Richmond Hill","Cafe, Coffee and Tea, Frozen Yogurt",10.0,Richmond Hill
Top 1,CASUAL DINING,3.1,7.0,"165 East Beaver Creek Road, Richmond Hill L4B 3P4","Sichuan, Chinese, Asian",75.0,Richmond Hill
Apple,QUICK BITES,3.7,13.0,"13130 Yonge Street, Richmond Hill",Middle Eastern,25.0,Richmond Hill
Tom & Jerry's Bistro,CASUAL DINING,2.3,12.0,"10593 Yonge Street, Richmond Hill L4C 3C5",American,40.0,Richmond Hill
Popeyes,QUICK BITES,3.6,10.0,"Upper Yonge Place, 10909 Yonge Street, Unit 10, Richmond Hill",Fast Food,25.0,Richmond Hill
Liuyishou Hotpot Toronto,CASUAL DINING,,,"650 Highway 7 Suite 102, Richmond Hill, ON L4B 2N7",Chinese,40.0,Richmond Hill
Starbucks,CAFÉ,3.8,16.0,"Richmond Heights, 10520 Yonge Street, Richmond Hill",Cafe,20.0,Richmond Hill
Afghan Cuisine,CASUAL DINING,2.9,4.0,"10909 Yonge Street, Richmond Hill M4H 1C4",Afghan,30.0,Richmond Hill
Cafe Bon Bon,CAFÉ,,,"550 Hwy 7 #90, Richmond Hill, ON L4B 3Z4",Asian Fusion,15.0,Richmond Hill
Rayhan Kabob,QUICK BITES,3.4,13.0,"30 Levendale Road, Richmond Hill L4C 4H2",Middle Eastern,25.0,Richmond Hill
Domino's,QUICK BITES,2.7,12.0,"9251 Yonge Street, Richmond Hill","Fast Food, Pizza",25.0,Richmond Hill
Safavieh Restaurant,CASUAL DINING,3.4,8.0,"12930 Yonge St, Richmond Hill",Iranian,45.0,Richmond Hill
Excellent B.B.Q.,CASUAL DINING,3.6,8.0,"Richlane Mall, 9425 Leslie Street, Richmond Hill","Cantonese, Chinese, Asian",25.0,Richmond Hill
Parkway Kitchen,Other,3.4,10.0,"Shoppers of the Parkway, Food Court, Unit 10, 670 Highway 7 East, Richmond Hill","Cantonese, Chinese, Asian",30.0,Richmond Hill
New York Fries - Hillcrest Mall,QUICK BITES,3.7,13.0,"9350 Yonge St Unit B001, Richmond Hill ON, L4C 5G2",Fast Food,15.0,Richmond Hill
Ginger's Cupcakes & Desserts,DESSERT PARLOR,3.6,7.0,"10220 Yonge Street, Richmond Hill","Desserts, Bakery",15.0,Richmond Hill
Vivo Pizza + Pasta,CASUAL DINING,,,"9301 Bathurst Street, Toronto L4C 9W3","Italian, Pizza",25.0,Richmond Hill
Elephant Grind Coffee,CAFÉ,,,"10 East Wilmot Street Unit 7, Richmond Hill, ON L4B 1G9","Cafe, Canadian, Fusion",15.0,Richmond Hill
Pho Hong,CASUAL DINING,2.8,11.0,"Times Square, 550 Highway 7 East, Unit 89-90, Richmond Hill","Vietnamese, Korean, Asian",30.0,Richmond Hill
Chingu Korean Restaurant,CASUAL DINING,3.6,7.0,"10610 Bayview Avenue, Richmon Hill, ON L4C 3N8",Korean,30.0,Richmond Hill
Tim Hortons,CAFÉ,3.4,12.0,"9005 Leslie Street, Richmond Hill","American, Donuts, Desserts",20.0,Richmond Hill
Richmond Hill Italian Pizza House,QUICK BITES,2.2,12.0,"Upper Yonge Place, 10909 Yonge Street, Unit 7, Richmond Hill",Pizza,30.0,Richmond Hill
Country Style,CAFÉ,3.3,5.0,"9218 Yonge Street, Richmond Hill",Cafe,20.0,Richmond Hill
Pizza Pizza,QUICK BITES,3.1,10.0,"8750 Bayview Avenue, Richmond Hill","Pizza, Fast Food",25.0,Richmond Hill
Sunnyside Grill,CASUAL DINING,,,"10620 Yonge Street Unit 11, Richmond Hill L4C 3C5","Canadian, Burger",35.0,Richmond Hill
Divan Restaurant Lounge & Bar,CASUAL DINING,,,"9218, Yonge Street, Richmond Hill L4C 7A1","Greek, Mediterranean, Middle Eastern, Iranian",25.0,Richmond Hill
Golden Sunrise Kitchen,CASUAL DINING,3.0,4.0,"10610 Bayview Avenue, Unit 1-3, Richmond Hill","Cantonese, Asian, Chinese",50.0,Richmond Hill
Mr. Sub,QUICK BITES,3.3,7.0,"Doncrest Market Village Plaza, 420 Highway 7 East, Unit 32, Richmond Hill",Fast Food,25.0,Richmond Hill
Chen's Wing Grill & Bar,CASUAL DINING,,,"280 West Beaver Creek Road, Richmond Hill","Chinese, Bar Food",30.0,Richmond Hill
Samarqand Kabob and PIzza,QUICK BITES,3.3,10.0,"672 Major Mackenzie Drive East, Richmond Hill","Pizza, Fast Food",35.0,Richmond Hill
Taco Bell,QUICK BITES,2.7,10.0,"SmartCentres Richmond Hill, 1070 Major Mackenzie Drive East, Richmond Hill","Fast Food, Mexican",20.0,Richmond Hill
Little Caesars,QUICK BITES,3.5,9.0,"10610 Bayview Avenue, Richmond Hill","Pizza, Fast Food",25.0,Richmond Hill
The One Fusion Cuisine,CASUAL DINING,,,"9019 Bayview Avenue, Unit 9, Richmond Hill, ON L4B 1Y3","Chinese, Fusion",40.0,Richmond Hill
Mamma's Pizza,QUICK BITES,3.5,7.0,"Doncrest Market Village Plaza, 420 Highway 7 East, Unit 12, Richmond Hill","Pizza, Fast Food",25.0,Richmond Hill
Ming's Garden Restaurant,CASUAL DINING,3.8,4.0,"141 King Rd, Richmond Hill",Chinese,13.0,Richmond Hill
Pita Pit,QUICK BITES,3.2,12.0,"1070, Major Mackenzie Drive East, Unit F104, Richmond Hill",Healthy Food,25.0,Richmond Hill
Extreme Pita,QUICK BITES,3.6,10.0,"10755 Leslie Street, Richmond Hill","Fast Food, Mediterranean",25.0,Richmond Hill
Amy's Fish & Chips,QUICK BITES,3.3,5.0,1285 Elgin Mills Road L4S 0B5,Fish and Chips,20.0,Richmond Hill
Stroganoff Restaurant,CASUAL DINING,,,"10 Headdon Gate, Richmond Hill, ON L4C 9W9","Eastern European, European",35.0,Richmond Hill
Blossom Vegetarian,CASUAL DINING,,,"9425 Leslie St, Richmond Hill, ON L4B 3N7","Asian, Vegetarian",35.0,Richmond Hill
Gramma's Oven,BAKERY,3.5,10.0,"12960 Yonge Street, Richmond Hill","Bakery, Cafe",15.0,Richmond Hill
Coffee Time,CAFÉ,2.6,10.0,"10 Headdon Gate, Richmond Hill",Cafe,25.0,Richmond Hill
Pink Hong BBQ House,CASUAL DINING,2.3,9.0,"280 West Beaver Creek Road, Unit 25, Richmond Hill","Cantonese, Chinese, Asian",25.0,Richmond Hill
Booster Juice,BEVERAGE SHOP,3.1,5.0,"Rutherford Marketplace, 9342 Bathurst Street, Maple, Richmond Hill","Juices, Beverages, Healthy Food",20.0,Richmond Hill
Richmond Court Bakery,CASUAL DINING,2.3,9.0,"Times Square, 550 Highway 7 East, Building A, Unit 7-8, 28-30, Richmond Hill","Chinese, Asian",25.0,Richmond Hill
Bayview Cake & Pastry,BAKERY,3.6,10.0,"10066 Bayview Avenue, Unit 4, Richmond Hill","Bakery, Chinese",20.0,Richmond Hill
Purdy's,DESSERT PARLOR,2.8,10.0,"Hillcrest Mall, 9350 Yonge Street, Richmond Hill","Desserts, Ice Cream",20.0,Richmond Hill
Fuji Mountain Bakery,BAKERY,2.3,9.0,"350 Highway 7 East, Unit 110, Richmond Hill","Bakery, Chinese",10.0,Richmond Hill
Surely Up Vegetarian Hotpot,CASUAL DINING,,,"420 Hwy 7 #26, Richmond Hill","Chinese, Vegetarian",40.0,Richmond Hill
Okotte Ramen,CASUAL DINING,,,"9688 Leslie St, Richmond Hill, ON L4B 4C4","Chinese, Japanese, Ramen",25.0,Richmond Hill
Jubilee Cafe,CAFÉ,3.7,9.0,"280 West Beaver Creek Road, Unit 30, Richmond Hill",Cafe,20.0,Richmond Hill
Thai 5 Cafe,CASUAL DINING,3.7,8.0,"670 Highway 7 East, Unit 69, Richmond Hill","Thai, Asian",25.0,Richmond Hill
The Twisted Oak Public House,CASUAL DINING,3.3,10.0,"13130 Yonge Street, Richmond Hill L4E 2T3",Bar Food,65.0,Richmond Hill
George's Tastee Patties & Take Out,QUICK BITES,3.3,8.0,"9021 Leslie Street, Richmond Hill","Fast Food, Caribbean",25.0,Richmond Hill
Baskin Robbins,DESSERT PARLOR,3.3,7.0,"10520 Yonge Street, Richmond Hill","Ice Cream, Desserts",15.0,Richmond Hill
Teriyaki Experience,QUICK BITES,3.9,10.0,"16 Vogell Road, Richmond Hill",Japanese,20.0,Richmond Hill
Teavana,BEVERAGE SHOP,2.3,9.0,"Hillcrest Mall, 9350 Yonge Street, Richmond Hill","Tea, Beverages",20.0,Richmond Hill
Bourbon St. Grill,QUICK BITES,2.0,10.0,"Hillcrest Mall, Food Court, 9350 Yonge Street, Richmond Hill","Cajun, Southern",20.0,Richmond Hill
Mac's Sushi,QUICK BITES,2.6,10.0,"Hillcrest Mall, 9350 Yonge Street, Richmond Hill","Sushi, Japanese",25.0,Richmond Hill
Behesht Cafe,CASUAL DINING,,,"10165 Yonge Street, Richmond Hill",Iranian,43.0,Richmond Hill
Clay Pot King,CASUAL DINING,,,"9021 Leslie St, Richmond Hill, ON L4B 0B2, Canada",Chinese,70.0,Richmond Hill
Garni Bakery,BAKERY,2.4,8.0,"Observatory Place, 9555 Yonge Street, Richmond Hill","Bakery, Desserts, Patisserie",15.0,Richmond Hill
Luigi's,Other,2.3,9.0,"Shoppes of the Parkway, 670 Highway 7, Unit 71, Richmond Hill","Pizza, Italian",30.0,Richmond Hill
Day and Day Coffee,CASUAL DINING,2.3,9.0,"280 West Beaver Creek Road, Unit 20, Richmond Hill","Cantonese, Chinese, Asian",35.0,Richmond Hill
So Good Restaurant,CASUAL DINING,,,"10 West Pearce Street, Richmond Hill",Chinese,25.0,Richmond Hill
Pizzaville,QUICK BITES,3.4,7.0,"9737 Yonge Street, Richmond Hill L4C 8S7","Pizza, Fast Food",25.0,Richmond Hill
Shiraz,CASUAL DINING,3.4,8.0,"13075 Yonge Street, Unit 8, Richmond Hill","Middle Eastern, Grill, Iranian",45.0,Richmond Hill
Yummy Treasure,BAKERY,3.3,9.0,"Observatory Place, 9555 Yonge Street, Richmond Hill L4C 9M5","Bakery, Desserts",15.0,Richmond Hill
J's Cafe,QUICK BITES,,,"Observatory Place, 9555 Yonge Street, Richmond Hill","Bubble Tea, Japanese, Asian",15.0,Richmond Hill
A & W,QUICK BITES,3.5,8.0,"9350 Yonge Street, Richmond Hill","Burger, Fast Food",25.0,Richmond Hill
KFC,QUICK BITES,2.5,7.0,"SmartCentres Richmond Hill, 1070 Major Mackenzie Drive East, Richmond Hill",Fast Food,25.0,Richmond Hill
Astoria Shish Kebob House,CASUAL DINING,,,"1620 Elgin Mills Rd E, Richmond Hill, ON L4S 0B2, Richmond Hill, Toronto","Greek, Mediterranean",35.0,Richmond Hill
Jimmy The Greek,QUICK BITES,3.3,7.0,"Hillcrest Mall, Food Court, 9350 Yonge Street, Richmond Hill",Greek,25.0,Richmond Hill
Manchu Wok,QUICK BITES,2.1,6.0,"Hillcrest Mall, Food Court, 9350 Yonge Street, Richmond Hill","Fast Food, Chinese, Asian",25.0,Richmond Hill
El Bocho,CASUAL DINING,,,"10133 Yonge Street, Richmond Hill L4C 1T5",Mexican,30.0,Richmond Hill
Wild Wing,CASUAL DINING,2.5,6.0,"Unit 7, 13461 Yonge Street, Richmond Hill",Bar Food,50.0,Richmond Hill
Richmond Hill Bakery & Cafe,BAKERY,2.4,8.0,"9631 Yonge Street, Richmond Hill L4C 0M5","Bakery, Cafe",25.0,Richmond Hill
Rose Pastry,BAKERY,2.5,7.0,"22 Levandale Road, Richmond Hill","Bakery, Middle Eastern",15.0,Richmond Hill
Oranous Pastry,BAKERY,3.3,7.0,"9625 Yonge Street, Richmond Hill",Bakery,15.0,Richmond Hill
Mini Souvlaki,QUICK BITES,2.4,8.0,"10185 Yonge Street, Richmond Hill L4C 1T5","Fast Food, Greek",20.0,Richmond Hill
Catering by Mario & Paninoteca,QUICK BITES,,,"95 East Beaver Creek Road Unit # 8, Richmond Hill",Italian,45.0,Richmond Hill
Oak Ridges Asian Deli,QUICK BITES,2.1,7.0,"13071 Yonge Street, Richmond Hill L4E 3S8","Chinese, Deli",25.0,Richmond Hill
Java Joe's,CAFÉ,3.3,6.0,"9140 Leslie Street, Richmond Hill",Cafe,15.0,Richmond Hill
Fantasy Eatery,QUICK BITES,,,"10909 Yonge St, Richmond Hill, ON L4C 4M6, Toronto",Chinese,15.0,Richmond Hill
Mosaic Southeast Asian Cuisine,CASUAL DINING,,,"16 Vogell Rd Unit B, Richmond Hill, ON L4B 3K4","Asian, Chinese, Malaysian, Thai",25.0,Richmond Hill
Mediterranean & Persian Kabob House,QUICK BITES,,,"141 King Road, Unit 3, Richmond Hill","Mediterranean, Iranian",30.0,Richmond Hill
Lone Star Texas Grill,CASUAL DINING,,,"157 York Blvd, Richmond Hill, ON L4B 4A7, Richmond Hill, Toronto",Tex-Mex,25.0,Richmond Hill
HeyNoodles,CASUAL DINING,,,"1 Spadina Rd #12, Richmond Hill, ON L4B 3M2",Chinese,30.0,Richmond Hill
Sushi Aoi,CASUAL DINING,,,"10620 Yonge Street, Richmond Hill, ON L4C 3C8","Sushi, Japanese",50.0,Richmond Hill
Tangerine Asian Cuisine,CASUAL DINING,,,"12260 Yonge St. Unit 5, Richmond Hill, Toronto","Cantonese, Hakka Chinese",35.0,Richmond Hill
Burr House,CAFÉ,,,"530 Carrville Road, Richmond Hill","Tea, Cafe",15.0,Richmond Hill
Freshly Squeezed,BEVERAGE SHOP,2.5,7.0,"Hillcrest Mall, 9350 Yonge Street, Richmond Hill","Juices, Beverages",15.0,Richmond Hill
Amazing Thai,CASUAL DINING,,,10255 Yonge Street,Thai,35.0,Richmond Hill
Mr Zagros,FAST CASUAL,,,"1070 Major Mackenzie Drive East Suite 101, Richmond Hill, ON L4S 1P3",Middle Eastern,25.0,Richmond Hill
Royal Kebab,QUICK BITES,3.3,5.0,"815 Major Mackenzie Drive East, Unit 11, Richmond Hill","Middle Eastern, Iranian",25.0,Richmond Hill
Cafe Raha,CAFÉ,2.6,5.0,"Unit 3, 13130 Yonge Street, Richmond Hill","Pizza, Iranian",35.0,Richmond Hill
Wild Wing,CASUAL DINING,,,"9580 Yonge Street, Richmond Hill L4C 1V6","American, Burger, Diner",25.0,Richmond Hill
Longevity Catering,CASUAL DINING,,,"10815, Yonge St, Richmond Hill, Toronto",Chinese,25.0,Richmond Hill
Kome Shokudo,CASUAL DINING,,,"1383 16th Ave #2, Richmond Hill, ON L4B 0E2",Japanese,25.0,Richmond Hill
CACAO 70 Eatery,DESSERT PARLOR,,,"100 York Blvd, Richmond Hill, ON L4B 1J8","Cafe, Desserts",15.0,Richmond Hill
Bakery & Pastry,BAKERY,2.6,5.0,"660 Major Mackenzie Drive East, Richmond Hill","Bakery, Middle Eastern",25.0,Richmond Hill
NoodleMi,CASUAL DINING,,,"280 West Beaver Creek Road, Unit 30, Toronto L4B 3Z1",Chinese,25.0,Richmond Hill
Menchie's,DESSERT PARLOR,2.6,4.0,"13390 Yonge Street, Richmond Hill",Frozen Yogurt,15.0,Richmond Hill
Scrumptious,CASUAL DINING,,,"700 Elgin Mills Road E, Richmond Hill L4C 0H8",Canadian,25.0,Richmond Hill
Mr. Greek,CASUAL DINING,,,"10520 Yonge St. Richmond Hill, ON L4C 3C7, Toronto, Toronto",Greek,20.0,Richmond Hill
Shinta Japanese BBQ,CASUAL DINING,,,"Unit 37-39, 280, West Beaver Creek Rd, Richmond Hill, ON L4B 3B1","BBQ, Japanese",30.0,Richmond Hill
Pizza Amore,QUICK BITES,2.8,5.0,"Richmond Heights, 10520 Yonge Street, Richmond Hill L4C 3C7","Fast Food, Pizza, Italian",25.0,Richmond Hill
La Mere,CASUAL DINING,2.6,5.0,"550 Highway 7 East, Unit 53, Richmond Hill","Chinese, Asian",30.0,Richmond Hill
Old Bread Mill,BAKERY,,,"42 Oxford Street, Richmond Hill L4C 4L5","Italian, Bakery",20.0,Richmond Hill
Wendy's,FAST FOOD,,,1070 Major Mackenzie Drive East L4C 9W4,"Fast Food, Burger",20.0,Richmond Hill
Cake One,BAKERY,2.6,4.0,"Richlane Mall, 9425 Leslie Street, Richmond Hill L4B 3N7","Bakery, Chinese",20.0,Richmond Hill
Yummy Korea,CASUAL DINING,,,"10231 Yonge Street, Toronto L4C 3b2 3B2","Korean, Japanese, Sandwich",30.0,Richmond Hill
Shanghai Wok,CASUAL DINING,,,"360 Highway 7 East, Unit 10, Richmond Hill, GTA","Shanghai, Chinese, Asian",30.0,Richmond Hill
Fat Bastard Burrito,QUICK BITES,,,"115 York Boulevard, Richmond Hill, ON L4B 3B4",Mexican,20.0,Richmond Hill
Wok-In Kitchen,CASUAL DINING,,,"883, 16th Ave #8, Richmond Hill, ON L4B 3E5",Chinese,45.0,Richmond Hill
Yogen Früz,DESSERT PARLOR,2.6,4.0,"16-20 Vogell Road, Richmond Hill","Frozen Yogurt, Desserts",15.0,Richmond Hill
Pizzaiolo,Other,,,"115 York Blvd #4, Richmond Hill, ON L4B 3B4","Pizza, Fast Food",30.0,Richmond Hill
Kernels Popcorn,QUICK BITES,2.6,4.0,"Hillcrest Mall, 9350 Yonge Street, Richmond Hill",Fast Food,15.0,Richmond Hill
Baba Jani Kabob House,CASUAL DINING,,,10255 Yonge Street L4C 3B2,"Kebab, Iranian",,Richmond Hill
Mr. Pho Vietnamese Noodle,CASUAL DINING,,,"360 Hwy 7, Richmond Hill L4B 3Y7",Vietnamese,,Richmond Hill
Kansas King Chicken N' Ribs,CASUAL DINING,,,"10447 Yonge St, Richmond Hill, ON L4C 3C2",BBQ,20.0,Richmond Hill
Hakka 77,CASUAL DINING,,,"28-165 East Beaver Creek Road, Richmond Hill, ON L4B 2N2",Chinese,30.0,Richmond Hill
A&W,FAST CASUAL,,,"9350 Yonge St, Richmond Hill, ON L4C 5G2","Burger, Fast Food",25.0,Richmond Hill
Tutti Panini,FAST CASUAL,,,"141 King Road, Unit 8, Richmond Hill L4E 3L7",Italian,10.0,Richmond Hill
My Zaidy's Pizza,CASUAL DINING,,,"Rutherford Marketplace, 9340 Bathurst Street, Unit 4, Richmond Hill",Pizza,25.0,Richmond Hill
Richmond Hill Deli,QUICK BITES,,,"9631 Yonge Street, Richmond Hill L4C 0M5",Sandwich,43.0,Richmond Hill
Kevin's Taiyaki,DESSERT PARLOR,,,"9737 Yonge Street, Richmond Hill","Desserts, Korean",5.0,Richmond Hill
Bayview Wok Chinese Restaurant,CASUAL DINING,,,"9665 Bayview Avenue, Unit 14, Richmond Hill, ON L4C 9V4",Chinese,25.0,Richmond Hill
GoGo Chicken Pot,FAST CASUAL,,,"10610 Bayview Ave Unit 2-3, Richmond Hill, ON L4C 3N8",Cantonese,20.0,Richmond Hill
Mandala Cafe & Lounge,Other,,,10670 Yonge Street L4C 3C9,Canadian,,Richmond Hill
COBS Bread,BAKERY,,,"9342 Bathurst Street, Inside Rutherford Marketplace, Richmond Hill",Bakery,15.0,Richmond Hill
Gino's Pizza,QUICK BITES,2.3,5.0,"9625 Yonge Street, Richmond Hill","Pizza, Fast Food",30.0,Richmond Hill
Cygnet Hot Pot,CASUAL DINING,,,"350 Highway 7 E, Unit 105, Richmond Hill L4B 3N2",Asian,30.0,Richmond Hill
Pizza Hut,QUICK BITES,,,"10 Headdon Gate 8, Richmond Hill, ON L4C 9W9",Pizza,20.0,Richmond Hill
Al's Pizzeria and Grill,FAST CASUAL,,,"205 Don Head Village Boulevard, Richmond Hill, ON L4C 7R3","Pizza, Grill",25.0,Richmond Hill
Kohinoor Kabob House,CASUAL DINING,,,"10737 Yonge Street, Unit 2 & 3 L4C 9M9","Kebab, Middle Eastern, Afghan",,Richmond Hill
Kopol Burger,QUICK BITES,,,"8-883 16th Ave, Richmond Hill, ON L4B 3E5, Canada",Burger,20.0,Richmond Hill
What A Bagel,BAKERY,,,"10815 Bathurst Street, Richmond Hill","Cafe, Bakery",20.0,Richmond Hill
"Wertheim Court, Richmond Hill",Other,,,CUISINES:,Indian,80.0,Richmond Hill
Dong Dong Pastries,BAKERY,,,"280 West Beaver Creek Road, Richmond Hill","Bakery, Chinese, Asian",10.0,Richmond Hill
Roses New York,CASUAL DINING,,,"13130 Yonge St, Richmond Hill L4E 2T3","Sandwich, Pizza, Iranian",45.0,Richmond Hill
Food Cabbie Bistro,CASUAL DINING,,,"90 West Beaver Creek Road, ON, Richmond Hill L4B 1E7","American, Fusion, Greek, Mexican",30.0,Richmond Hill
Instant Confirmation,Other,,,Select Sandwich,"Deli, Sandwich",25.0,Richmond Hill
Palace Bakery & Cafe,BAKERY,,,"9019 Bayview Avenue, Richmond Hill","Bakery, Bubble Tea, Chinese",15.0,Richmond Hill
Zaher Restaurant,CASUAL DINING,,,"12930 Yonge Street, Toronto L4E 3K2","Iranian, Afghan",25.0,Richmond Hill
Epic Pita - Richmond Hill,QUICK BITES,,,"16 Vogell Road, Richmond Hill, ON L4B 3K4",Mediterranean,15.0,Richmond Hill
ii Sushi Fish Market,FAST CASUAL,,,"550 Hwy 7 #99, Richmond Hill, ON L4B 3Z4",Japanese,15.0,Richmond Hill
Laffa House Mediterranean Grill,CASUAL DINING,,,"9301 Bathurst St, Richmond Hill, Toronto ON L4C 9S2","Mediterranean, Middle Eastern",25.0,Richmond Hill
Hero Certified Burgers,FAST CASUAL,,,"8750 Bayview Ave., (Shopping Centre), Richmond Hill, ON L4B 4V9",Burger,15.0,Richmond Hill
Cup's Meal,CAFÉ,,,1 West Pearce Street L4B 3K3,Cafe,15.0,Richmond Hill
Mr. Kebob,QUICK BITES,,,"1285 Elgin Mills, Richmond Hill, GTA L4S 0B5",Kebab,,Richmond Hill
Druxy's Famous Deli,CASUAL DINING,,,"1 Front Street West, Toronto M5J 2X5",Canadian,20.0,Richmond Hill
Hero Certified Burgers,FAST CASUAL,,,"12276 Yonge St, Richmond Hill L4E 0B8",American,,Richmond Hill
L'Opéra 榴槤芝香,CASUAL DINING,,,"280 West Beaver Creek Road Unit 10, Richmond Hill, ON L4B 3Z1",Chinese,45.0,Richmond Hill
Hero Certified Burgers,FAST CASUAL,,,"12260 Yonge St Unit C1, Richmond Hill, ON L4E 0W5",Fast Food,15.0,Richmond Hill
Hero Certified Burgers,FAST CASUAL,,,"9625 Yonge Street (Yonge & Weldrick, Richmond Hill, ON L4C 5T2",Burger,25.0,Richmond Hill
Pizzaville,Other,,,"2810 Major MacKenzie Dr W, Maple, ON L6A 3L2",Pizza,20.0,Richmond Hill
